T/s,ref/rad,theta 1/rad,theta 2/rad
0.0654,0,-0.000402281,-8.52E-05
0.0655,0,-0.000401816,-8.47E-05
0.0656,0,-0.000402708,-8.26E-05
0.0657,0,-0.000404712,-7.93E-05
0.0658,0,-0.000407421,-7.51E-05
0.0659,0,-0.000410328,-7.06E-05
0.066,0,-0.00041291,-6.65E-05
0.0661,0,-0.000414695,-6.33E-05
0.0662,0,-0.000415316,-6.15E-05
0.0663,0,-0.00041456,-6.11E-05
0.0664,0,-0.000412406,-6.24E-05
0.0665,0,-0.00040904,-6.50E-05
0.0666,0,-0.000404831,-6.86E-05
0.0667,0,-0.000400264,-7.26E-05
0.0668,0,-0.00039587,-7.64E-05
0.0669,0,-0.000392145,-7.94E-05
0.067,0,-0.000389494,-8.12E-05
0.0671,0,-0.000388176,-8.14E-05
0.0672,0,-0.000388258,-8.00E-05
0.0673,0,-0.000389598,-7.71E-05
0.0674,0,-0.000391858,-7.31E-05
0.0675,0,-0.00039456,-6.86E-05
0.0676,0,-0.000397168,-6.42E-05
0.0677,0,-0.000399162,-6.04E-05
0.0678,0,-0.000400111,-5.79E-05
0.0679,0,-0.00039972,-5.68E-05
0.068,0,-0.000397882,-5.74E-05
0.0681,0,-0.0003947,-5.95E-05
0.0682,0,-0.000390479,-6.28E-05
0.0683,0,-0.000385677,-6.68E-05
0.0684,0,-0.000380823,-7.07E-05
0.0685,0,-0.00037644,-7.42E-05
0.0686,0,-0.000372982,-7.65E-05
0.0687,0,-0.00037078,-7.74E-05
0.0688,0,-0.000369996,-7.66E-05
0.0689,0,-0.00037059,-7.43E-05
0.069,0,-0.000372314,-7.06E-05
0.0691,0,-0.000374751,-6.60E-05
0.0692,0,-0.000377388,-6.13E-05
0.0693,0,-0.000379697,-5.68E-05
0.0694,0,-0.000381198,-5.33E-05
0.0695,0,-0.000381522,-5.11E-05
0.0696,0,-0.000380451,-5.04E-05
0.0697,0,-0.000377967,-5.14E-05
0.0698,0,-0.000374255,-5.38E-05
0.0699,0,-0.000369686,-5.72E-05
0.07,0,-0.000364752,-6.09E-05
0.0701,0,-0.000359987,-6.45E-05
0.0702,0,-0.000355892,-6.72E-05
0.0703,0,-0.000352877,-6.88E-05
0.0704,0,-0.000351204,-6.87E-05
0.0705,0,-0.000350943,-6.71E-05
0.0706,0,-0.000351952,-6.39E-05
0.0707,0,-0.000353894,-5.97E-05
0.0708,0,-0.00035629,-5.49E-05
0.0709,0,-0.0003586,-5.01E-05
0.071,0,-0.000360305,-4.61E-05
0.0711,0,-0.000360968,-4.32E-05
0.0712,0,-0.000360292,-4.19E-05
0.0713,0,-0.000358169,-4.22E-05
0.0714,0,-0.000354702,-4.40E-05
0.0715,0,-0.000350196,-4.70E-05
0.0716,0,-0.000345113,-5.07E-05
0.0717,0,-0.000339988,-5.44E-05
0.0718,0,-0.000335353,-5.75E-05
0.0719,0,-0.000331668,-5.95E-05
0.072,0,-0.00032927,-6.01E-05
0.0721,0,-0.000328324,-5.89E-05
0.0722,0,-0.000328789,-5.61E-05
0.0723,0,-0.000330414,-5.20E-05
0.0724,0,-0.000332776,-4.70E-05
0.0725,0,-0.000335355,-4.17E-05
0.0726,0,-0.000337615,-3.68E-05
0.0727,0,-0.000339067,-3.28E-05
0.0728,0,-0.000339334,-3.02E-05
0.0729,0,-0.000338193,-2.91E-05
0.073,0,-0.000335621,-2.97E-05
0.0731,0,-0.000331802,-3.17E-05
0.0732,0,-0.000327108,-3.47E-05
0.0733,0,-0.000322033,-3.81E-05
0.0734,0,-0.000317114,-4.14E-05
0.0735,0,-0.00031286,-4.39E-05
0.0736,0,-0.000309684,-4.51E-05
0.0737,0,-0.000307857,-4.48E-05
0.0738,0,-0.000307454,-4.29E-05
0.0739,0,-0.000308343,-3.95E-05
0.074,0,-0.000310191,-3.49E-05
0.0741,0,-0.000312525,-2.98E-05
0.0742,0,-0.000314806,-2.47E-05
0.0743,0,-0.000316513,-2.03E-05
0.0744,0,-0.000317204,-1.70E-05
0.0745,0,-0.000316572,-1.52E-05
0.0746,0,-0.000314489,-1.51E-05
0.0747,0,-0.000311032,-1.66E-05
0.0748,0,-0.000306484,-1.93E-05
0.0749,0,-0.000301292,-2.28E-05
0.075,0,-0.000295984,-2.64E-05
0.0751,0,-0.000291097,-2.95E-05
0.0752,0,-0.000287106,-3.16E-05
0.0753,0,-0.000284365,-3.22E-05
0.0754,0,-0.000283067,-3.13E-05
0.0755,0,-0.000283201,-2.86E-05
0.0756,0,-0.000284544,-2.46E-05
0.0757,0,-0.000286701,-1.96E-05
0.0758,0,-0.000289168,-1.43E-05
0.0759,0,-0.000291415,-9.20E-06
0.076,0,-0.000292955,-4.94E-06
0.0761,0,-0.000293398,-1.93E-06
0.0762,0,-0.000292505,-4.67E-07
0.0763,0,-0.000290229,-6.00E-07
0.0764,0,-0.000286729,-2.15E-06
0.0765,0,-0.000282351,-4.72E-06
0.0766,0,-0.000277569,-7.78E-06
0.0767,0,-0.000272903,-1.07E-05
0.0768,0,-0.00026885,-1.30E-05
0.0769,0,-0.000265822,-1.41E-05
0.077,0,-0.000264091,-1.37E-05
0.0771,0,-0.000263747,-1.17E-05
0.0772,0,-0.000264672,-8.30E-06
0.0773,0,-0.000266557,-3.80E-06
0.0774,0,-0.000268943,1.27E-06
0.0775,0,-0.000271308,6.30E-06
0.0776,0,-0.000273138,1.07E-05
0.0777,0,-0.000273996,1.40E-05
0.0778,0,-0.000273572,1.58E-05
0.0779,0,-0.00027173,1.59E-05
0.078,0,-0.000268535,1.45E-05
0.0781,0,-0.000264261,1.18E-05
0.0782,0,-0.000259337,8.29E-06
0.0783,0,-0.000254283,4.63E-06
0.0784,0,-0.000249626,1.39E-06
0.0785,0,-0.000245833,-8.79E-07
0.0786,0,-0.000243261,-1.78E-06
0.0787,0,-0.000242102,-1.08E-06
0.0788,0,-0.000242354,1.20E-06
0.0789,0,-0.000243805,4.84E-06
0.079,0,-0.000246065,9.39E-06
0.0791,0,-0.000248637,1.43E-05
0.0792,0,-0.000250992,1.89E-05
0.0793,0,-0.000252644,2.26E-05
0.0794,0,-0.000253202,2.51E-05
0.0795,0,-0.000252427,2.60E-05
0.0796,0,-0.000250274,2.53E-05
0.0797,0,-0.000246902,2.32E-05
0.0798,0,-0.000242663,2.00E-05
0.0799,0,-0.00023803,1.63E-05
0.08,0,-0.000233529,1.27E-05
0.0801,0,-0.00022966,9.79E-06
0.0802,0,-0.000226836,8.04E-06
0.0803,0,-0.000225335,7.76E-06
0.0804,0,-0.00022525,9.07E-06
0.0805,0,-0.000226471,1.18E-05
0.0806,0,-0.000228691,1.57E-05
0.0807,0,-0.00023146,2.02E-05
0.0808,0,-0.000234259,2.46E-05
0.0809,0,-0.000236578,2.85E-05
0.081,0,-0.00023798,3.13E-05
0.0811,0,-0.000238153,3.26E-05
0.0812,0,-0.000236949,3.23E-05
0.0813,0,-0.000234422,3.04E-05
0.0814,0,-0.000230827,2.72E-05
0.0815,0,-0.000226583,2.33E-05
0.0816,0,-0.000222198,1.91E-05
0.0817,0,-0.000218193,1.53E-05
0.0818,0,-0.000215033,1.24E-05
0.0819,0,-0.000213076,1.09E-05
0.082,0,-0.000212525,1.09E-05
0.0821,0,-0.000213391,1.25E-05
0.0822,0,-0.000215479,1.54E-05
0.0823,0,-0.000218419,1.93E-05
0.0824,0,-0.000221728,2.36E-05
0.0825,0,-0.000224888,2.77E-05
0.0826,0,-0.000227419,3.09E-05
0.0827,0,-0.000228928,3.30E-05
0.0828,0,-0.000229168,3.36E-05
0.0829,0,-0.000228081,3.25E-05
0.083,0,-0.00022581,3.01E-05
0.0831,0,-0.000222691,2.66E-05
0.0832,0,-0.00021919,2.27E-05
0.0833,0,-0.000215829,1.88E-05
0.0834,0,-0.000213106,1.56E-05
0.0835,0,-0.000211437,1.36E-05
0.0836,0,-0.000211098,1.30E-05
0.0837,0,-0.000212183,1.41E-05
0.0838,0,-0.000214576,1.65E-05
0.0839,0,-0.000217967,2.01E-05
0.084,0,-0.0002219,2.43E-05
0.0841,0,-0.000225852,2.84E-05
0.0842,0,-0.000229306,3.19E-05
0.0843,0,-0.000231816,3.43E-05
0.0844,0,-0.000233041,3.51E-05
0.0845,0,-0.000232799,3.43E-05
0.0846,0,-0.000231094,3.17E-05
0.0847,0,-0.000228137,2.76E-05
0.0848,0,-0.000224314,2.25E-05
0.0849,0,-0.000220129,1.69E-05
0.085,0,-0.000216125,1.14E-05
0.0851,0,-0.000212813,6.77E-06
0.0852,0,-0.00021061,3.34E-06
0.0853,0,-0.000209787,1.46E-06
0.0854,0,-0.000210425,1.22E-06
0.0855,0,-0.000212396,2.49E-06
0.0856,0,-0.00021538,4.90E-06
0.0857,0,-0.000218925,7.94E-06
0.0858,0,-0.000222522,1.10E-05
0.0859,0,-0.000225672,1.36E-05
0.086,0,-0.000227951,1.51E-05
0.0861,0,-0.000229052,1.53E-05
0.0862,0,-0.000228833,1.39E-05
0.0863,0,-0.000227345,1.10E-05
0.0864,0,-0.000224837,7.00E-06
0.0865,0,-0.000221718,2.23E-06
0.0866,0,-0.000218482,-2.70E-06
0.0867,0,-0.000215637,-7.19E-06
0.0868,0,-0.000213636,-1.07E-05
0.0869,0,-0.000212823,-1.29E-05
0.087,0,-0.000213386,-1.36E-05
0.0871,0,-0.000215318,-1.26E-05
0.0872,0,-0.000218411,-1.04E-05
0.0873,0,-0.000222282,-7.24E-06
0.0874,0,-0.000226444,-3.76E-06
0.0875,0,-0.000230377,-5.45E-07
0.0876,0,-0.000233606,1.86E-06
0.0877,0,-0.000235748,3.01E-06
0.0878,0,-0.000236571,2.64E-06
0.0879,0,-0.000236028,6.97E-07
0.088,0,-0.000234281,-2.63E-06
0.0881,0,-0.000231678,-6.96E-06
0.0882,0,-0.000228696,-1.17E-05
0.0883,0,-0.000225865,-1.63E-05
0.0884,0,-0.000223685,-2.02E-05
0.0885,0,-0.000222573,-2.28E-05
0.0886,0,-0.000222796,-2.39E-05
0.0887,0,-0.000224435,-2.34E-05
0.0888,0,-0.000227356,-2.14E-05
0.0889,0,-0.000231228,-1.83E-05
0.089,0,-0.000235576,-1.46E-05
0.0891,0,-0.000239862,-1.10E-05
0.0892,0,-0.000243566,-8.11E-06
0.0893,0,-0.000246245,-6.34E-06
0.0894,0,-0.000247597,-6.09E-06
0.0895,0,-0.000247502,-7.49E-06
0.0896,0,-0.00024605,-1.04E-05
0.0897,0,-0.000243532,-1.46E-05
0.0898,0,-0.0002404,-1.95E-05
0.0899,0,-0.000237184,-2.45E-05
0.09,0,-0.000234414,-2.90E-05
0.0901,0,-0.000232555,-3.24E-05
0.0902,0,-0.00023195,-3.43E-05
0.0903,0,-0.000232774,-3.47E-05
0.0904,0,-0.000234998,-3.34E-05
0.0905,0,-0.000238381,-3.07E-05
0.0906,0,-0.00024251,-2.72E-05
0.0907,0,-0.000246869,-2.34E-05
0.0908,0,-0.000250921,-1.99E-05
0.0909,0,-0.000254179,-1.74E-05
0.091,0,-0.000256259,-1.61E-05
0.0911,0,-0.000256935,-1.65E-05
0.0912,0,-0.000256177,-1.85E-05
0.0913,0,-0.000254165,-2.19E-05
0.0914,0,-0.000251264,-2.64E-05
0.0915,0,-0.000247959,-3.13E-05
0.0916,0,-0.000244781,-3.61E-05
0.0917,0,-0.000242228,-4.01E-05
0.0918,0,-0.000240711,-4.30E-05
0.0919,0,-0.000240498,-4.43E-05
0.092,0,-0.000241672,-4.40E-05
0.0921,0,-0.000244109,-4.23E-05
0.0922,0,-0.00024749,-3.95E-05
0.0923,0,-0.000251352,-3.61E-05
0.0924,0,-0.000255172,-3.27E-05
0.0925,0,-0.000258439,-2.99E-05
0.0926,0,-0.000260719,-2.83E-05
0.0927,0,-0.000261705,-2.82E-05
0.0928,0,-0.000261262,-2.96E-05
0.0929,0,-0.000259455,-3.27E-05
0.093,0,-0.000256551,-3.70E-05
0.0931,0,-0.000252977,-4.20E-05
0.0932,0,-0.00024924,-4.72E-05
0.0933,0,-0.000245859,-5.21E-05
0.0934,0,-0.000243291,-5.59E-05
0.0935,0,-0.000241889,-5.85E-05
0.0936,0,-0.000241847,-5.94E-05
0.0937,0,-0.000243172,-5.88E-05
0.0938,0,-0.000245666,-5.68E-05
0.0939,0,-0.000248958,-5.39E-05
0.094,0,-0.000252564,-5.06E-05
0.0941,0,-0.000255963,-4.75E-05
0.0942,0,-0.000258673,-4.52E-05
0.0943,0,-0.000260305,-4.41E-05
0.0944,0,-0.000260616,-4.46E-05
0.0945,0,-0.000259554,-4.66E-05
0.0946,0,-0.000257271,-4.99E-05
0.0947,0,-0.00025411,-5.43E-05
0.0948,0,-0.000250549,-5.91E-05
0.0949,0,-0.000247118,-6.38E-05
0.095,0,-0.000244324,-6.78E-05
0.0951,0,-0.000242588,-7.05E-05
0.0952,0,-0.000242189,-7.17E-05
0.0953,0,-0.000243215,-7.12E-05
0.0954,0,-0.000245545,-6.92E-05
0.0955,0,-0.000248857,-6.61E-05
0.0956,0,-0.000252684,-6.23E-05
0.0957,0,-0.00025649,-5.86E-05
0.0958,0,-0.000259755,-5.55E-05
0.0959,0,-0.000262034,-5.34E-05
0.096,0,-0.000263008,-5.29E-05
0.0961,0,-0.000262534,-5.40E-05
0.0962,0,-0.000260668,-5.67E-05
0.0963,0,-0.000257677,-6.07E-05
0.0964,0,-0.000253986,-6.55E-05
0.0965,0,-0.000250109,-7.05E-05
0.0966,0,-0.000246568,-7.51E-05
0.0967,0,-0.000243831,-7.88E-05
0.0968,0,-0.000242259,-8.11E-05
0.0969,0,-0.000242054,-8.19E-05
0.097,0,-0.00024323,-8.10E-05
0.0971,0,-0.000245595,-7.88E-05
0.0972,0,-0.000248778,-7.56E-05
0.0973,0,-0.000252295,-7.20E-05
0.0974,0,-0.000255624,-6.86E-05
0.0975,0,-0.00025828,-6.60E-05
0.0976,0,-0.000259869,-6.46E-05
0.0977,0,-0.000260142,-6.47E-05
0.0978,0,-0.00025904,-6.63E-05
0.0979,0,-0.000256711,-6.94E-05
0.098,0,-0.000253493,-7.34E-05
0.0981,0,-0.00024986,-7.80E-05
0.0982,0,-0.000246335,-8.24E-05
0.0983,0,-0.000243425,-8.61E-05
0.0984,0,-0.000241547,-8.86E-05
0.0985,0,-0.000240984,-8.96E-05
0.0986,0,-0.000241832,-8.90E-05
0.0987,0,-0.000243983,-8.69E-05
0.0988,0,-0.000247128,-8.36E-05
0.0989,0,-0.000250815,-7.96E-05
0.099,0,-0.000254519,-7.57E-05
0.0991,0,-0.000257725,-7.23E-05
0.0992,0,-0.000259991,-7.00E-05
0.0993,0,-0.000260996,-6.91E-05
0.0994,0,-0.000260588,-6.98E-05
0.0995,0,-0.000258817,-7.21E-05
0.0996,0,-0.000255936,-7.56E-05
0.0997,0,-0.000252364,-8.00E-05
0.0998,0,-0.000248615,-8.45E-05
0.0999,0,-0.000245215,-8.87E-05
0.1,0,-0.000242638,-9.19E-05
0.1001,0,-0.000241247,-9.37E-05
0.1002,0,-0.000241252,-9.40E-05
0.1003,0,-0.000242666,-9.26E-05
0.1004,0,-0.000245296,-8.98E-05
0.1005,0,-0.000248765,-8.60E-05
0.1006,0,-0.00025258,-8.18E-05
0.1007,0,-0.000256206,-7.78E-05
0.1008,0,-0.000259143,-7.46E-05
0.1009,0,-0.000260985,-7.26E-05
0.101,0,-0.000261474,-7.22E-05
0.1011,0,-0.000260544,-7.34E-05
0.1012,0,-0.000258342,-7.61E-05
0.1013,0,-0.000255209,-7.98E-05
0.1014,0,-0.000251625,-8.40E-05
0.1015,0,-0.000248125,-8.82E-05
0.1016,0,-0.000245227,-9.17E-05
0.1017,0,-0.000243363,-9.40E-05
0.1018,0,-0.000242827,-9.47E-05
0.1019,0,-0.000243728,-9.38E-05
0.102,0,-0.000245969,-9.14E-05
0.1021,0,-0.00024925,-8.78E-05
0.1022,0,-0.000253121,-8.35E-05
0.1023,0,-0.000257056,-7.91E-05
0.1024,0,-0.000260534,-7.52E-05
0.1025,0,-0.000263102,-7.24E-05
0.1026,0,-0.000264421,-7.09E-05
0.1027,0,-0.000264306,-7.12E-05
0.1028,0,-0.000262763,-7.31E-05
0.1029,0,-0.000260003,-7.64E-05
0.103,0,-0.000256416,-8.06E-05
0.1031,0,-0.00025252,-8.52E-05
0.1032,0,-0.000248895,-8.96E-05
0.1033,0,-0.000246107,-9.29E-05
0.1034,0,-0.000244643,-9.48E-05
0.1035,0,-0.000244829,-9.48E-05
0.1036,0,-0.000246779,-9.27E-05
0.1037,0,-0.000250364,-8.88E-05
0.1038,0,-0.000255224,-8.34E-05
0.1039,0,-0.000260829,-7.72E-05
0.104,0,-0.000266561,-7.08E-05
0.1041,0,-0.000271802,-6.50E-05
0.1042,0,-0.000276015,-6.03E-05
0.1043,0,-0.000278796,-5.73E-05
0.1044,0,-0.000279913,-5.63E-05
0.1045,0,-0.000279332,-5.72E-05
0.1046,0,-0.000277217,-5.98E-05
0.1047,0,-0.000273933,-6.39E-05
0.1048,0,-0.000269998,-6.87E-05
0.1049,0,-0.000266013,-7.35E-05
0.105,0,-0.000262578,-7.78E-05
0.1051,0,-0.00026021,-8.08E-05
0.1052,0,-0.000259293,-8.22E-05
0.1053,0,-0.000260016,-8.18E-05
0.1054,0,-0.000262344,-7.95E-05
0.1055,0,-0.000266012,-7.57E-05
0.1056,0,-0.000270562,-7.08E-05
0.1057,0,-0.000275416,-6.57E-05
0.1058,0,-0.00027997,-6.08E-05
0.1059,0,-0.00028367,-5.70E-05
0.106,0,-0.000286077,-5.47E-05
0.1061,0,-0.000286926,-5.41E-05
0.1062,0,-0.000286165,-5.55E-05
0.1063,0,-0.000283973,-5.85E-05
0.1064,0,-0.000280741,-6.27E-05
0.1065,0,-0.000277005,-6.75E-05
0.1066,0,-0.000273365,-7.23E-05
0.1067,0,-0.000270395,-7.63E-05
0.1068,0,-0.000268573,-7.90E-05
0.1069,0,-0.000268227,-8.01E-05
0.107,0,-0.000269481,-7.93E-05
0.1071,0,-0.000272236,-7.68E-05
0.1072,0,-0.000276174,-7.30E-05
0.1073,0,-0.000280809,-6.84E-05
0.1074,0,-0.00028557,-6.37E-05
0.1075,0,-0.000289883,-5.95E-05
0.1076,0,-0.000293244,-5.64E-05
0.1077,0,-0.000295276,-5.48E-05
0.1078,0,-0.00029578,-5.51E-05
0.1079,0,-0.000294769,-5.71E-05
0.108,0,-0.000292477,-6.06E-05
0.1081,0,-0.000289321,-6.51E-05
0.1082,0,-0.000285829,-7.01E-05
0.1083,0,-0.000282559,-7.48E-05
0.1084,0,-0.000280026,-7.87E-05
0.1085,0,-0.000278641,-8.14E-05
0.1086,0,-0.000278664,-8.24E-05
0.1087,0,-0.00028015,-8.18E-05
0.1088,0,-0.000282945,-7.97E-05
0.1089,0,-0.000286692,-7.66E-05
0.109,0,-0.000290901,-7.29E-05
0.1091,0,-0.00029502,-6.93E-05
0.1092,0,-0.000298526,-6.65E-05
0.1093,0,-0.000300977,-6.49E-05
0.1094,0,-0.000302081,-6.49E-05
0.1095,0,-0.000301733,-6.66E-05
0.1096,0,-0.000300045,-6.98E-05
0.1097,0,-0.000297332,-7.42E-05
0.1098,0,-0.000294064,-7.93E-05
0.1099,0,-0.000290786,-8.45E-05
0.11,0,-0.000288038,-8.91E-05
0.1101,0,-0.000286286,-9.25E-05
0.1102,0,-0.000285867,-9.45E-05
0.1103,0,-0.000286945,-9.47E-05
0.1104,0,-0.000289475,-9.33E-05
0.1105,0,-0.000293198,-9.06E-05
0.1106,0,-0.000297684,-8.70E-05
0.1107,0,-0.000302405,-8.31E-05
0.1108,0,-0.000306814,-7.96E-05
0.1109,0,-0.000310418,-7.71E-05
0.111,0,-0.000312833,-7.59E-05
0.1111,0,-0.000313834,-7.64E-05
0.1112,0,-0.000313395,-7.85E-05
0.1113,0,-0.000311702,-8.21E-05
0.1114,0,-0.00030913,-8.68E-05
0.1115,0,-0.000306182,-9.19E-05
0.1116,0,-0.000303404,-9.68E-05
0.1117,0,-0.000301313,-0.000100957
0.1118,0,-0.00030033,-0.000103865
0.1119,0,-0.000300731,-0.000105204
0.112,0,-0.000302593,-0.00010488
0.1121,0,-0.000305784,-0.000103043
0.1122,0,-0.000309968,-0.000100078
0.1123,0,-0.000314665,-9.65E-05
0.1124,0,-0.000319329,-9.30E-05
0.1125,0,-0.000323431,-9.02E-05
0.1126,0,-0.000326521,-8.85E-05
0.1127,0,-0.000328285,-8.84E-05
0.1128,0,-0.000328588,-8.99E-05
0.1129,0,-0.000327507,-9.31E-05
0.113,0,-0.000325323,-9.76E-05
0.1131,0,-0.00032248,-0.000102774
0.1132,0,-0.000319506,-0.000108161
0.1133,0,-0.000316936,-0.000113101
0.1134,0,-0.000315244,-0.000117048
0.1135,0,-0.000314784,-0.000119591
0.1136,0,-0.000315752,-0.000120503
0.1137,0,-0.00031814,-0.000119792
0.1138,0,-0.000321729,-0.000117702
0.1139,0,-0.000326125,-0.000114687
0.114,0,-0.000330817,-0.00011133
0.1141,0,-0.000335264,-0.000108252
0.1142,0,-0.000338968,-0.000106027
0.1143,0,-0.00034153,-0.000105113
0.1144,0,-0.000342703,-0.000105795
0.1145,0,-0.000342439,-0.00010813
0.1146,0,-0.000340902,-0.000111933
0.1147,0,-0.000338449,-0.000116794
0.1148,0,-0.000335574,-0.000122146
0.1149,0,-0.000332823,-0.000127361
0.115,0,-0.00033072,-0.000131837
0.1151,0,-0.000329696,-0.000135075
0.1152,0,-0.000330041,-0.000136741
0.1153,0,-0.00033185,-0.000136721
0.1154,0,-0.000335007,-0.000135146
0.1155,0,-0.000339191,-0.000132383
0.1156,0,-0.000343926,-0.000128973
0.1157,0,-0.000348665,-0.000125545
0.1158,0,-0.000352867,-0.000122718
0.1159,0,-0.000356069,-0.000121028
0.116,0,-0.000357933,-0.000120862
0.1161,0,-0.0003583,-0.000122404
0.1162,0,-0.00035722,-0.0001256
0.1163,0,-0.000354955,-0.000130148
0.1164,0,-0.000351939,-0.000135552
0.1165,0,-0.000348706,-0.000141198
0.1166,0,-0.000345803,-0.000146457
0.1167,0,-0.000343726,-0.000150757
0.1168,0,-0.000342859,-0.000153656
0.1169,0,-0.000343425,-0.000154892
0.117,0,-0.000345448,-0.000154438
0.1171,0,-0.000348736,-0.000152508
0.1172,0,-0.000352909,-0.000149536
0.1173,0,-0.000357458,-0.000146108
0.1174,0,-0.000361826,-0.00014286
0.1175,0,-0.000365489,-0.000140394
0.1176,0,-0.00036802,-0.000139204
0.1177,0,-0.000369141,-0.000139609
0.1178,0,-0.000368776,-0.0001417
0.1179,0,-0.000367067,-0.000145315
0.118,0,-0.000364357,-0.000150061
0.1181,0,-0.000361138,-0.000155375
0.1182,0,-0.000357964,-0.000160619
0.1183,0,-0.000355373,-0.000165174
0.1184,0,-0.000353821,-0.000168518
0.1185,0,-0.00035362,-0.000170286
0.1186,0,-0.000354898,-0.00017033
0.1187,0,-0.000357571,-0.000168743
0.1188,0,-0.000361344,-0.000165862
0.1189,0,-0.000365762,-0.000162208
0.119,0,-0.000370289,-0.000158395
0.1191,0,-0.000374382,-0.000155045
0.1192,0,-0.000377568,-0.000152705
0.1193,0,-0.000379491,-0.000151785
0.1194,0,-0.000379959,-0.000152506
0.1195,0,-0.000378987,-0.000154855
0.1196,0,-0.000376799,-0.000158574
0.1197,0,-0.000373795,-0.000163208
0.1198,0,-0.000370478,-0.000168176
0.1199,0,-0.000367381,-0.000172868
0.12,0,-0.000364992,-0.000176722
0.1201,0,-0.000363699,-0.000179289
0.1202,0,-0.000363742,-0.000180292
0.1203,0,-0.000365167,-0.000179676
0.1204,0,-0.00036781,-0.000177623
0.1205,0,-0.000371324,-0.000174533
0.1206,0,-0.00037523,-0.000170954
0.1207,0,-0.000379002,-0.000167488
0.1208,0,-0.000382142,-0.00016471
0.1209,0,-0.000384235,-0.000163097
0.121,0,-0.000385009,-0.000162963
0.1211,0,-0.000384375,-0.000164413
0.1212,0,-0.000382453,-0.000167312
0.1213,0,-0.000379557,-0.000171299
0.1214,0,-0.000376147,-0.000175846
0.1215,0,-0.000372752,-0.000180349
0.1216,0,-0.000369887,-0.000184214
0.1217,0,-0.000367991,-0.000186935
0.1218,0,-0.000367379,-0.000188148
0.1219,0,-0.000368192,-0.000187687
0.122,0,-0.00037037,-0.000185621
0.1221,0,-0.000373647,-0.00018225
0.1222,0,-0.000377598,-0.000178063
0.1223,0,-0.000381708,-0.000173649
0.1224,0,-0.000385455,-0.00016961
0.1225,0,-0.00038837,-0.000166482
0.1226,0,-0.000390095,-0.00016468
0.1227,0,-0.000390427,-0.000164439
0.1228,0,-0.000389354,-0.000165773
0.1229,0,-0.000387072,-0.000168463
0.123,0,-0.000383949,-0.000172083
0.1231,0,-0.00038047,-0.000176081
0.1232,0,-0.000377152,-0.000179861
0.1233,0,-0.000374479,-0.000182866
0.1234,0,-0.000372842,-0.000184645
0.1235,0,-0.000372488,-0.000184913
0.1236,0,-0.000373477,-0.000183598
0.1237,0,-0.00037568,-0.000180845
0.1238,0,-0.0003788,-0.000176993
0.1239,0,-0.000382401,-0.000172543
0.124,0,-0.000385954,-0.000168101
0.1241,0,-0.000388913,-0.000164295
0.1242,0,-0.000390792,-0.000161687
0.1243,0,-0.000391226,-0.000160695
0.1244,0,-0.000390037,-0.000161532
0.1245,0,-0.000387263,-0.000164155
0.1246,0,-0.000383153,-0.000168284
0.1247,0,-0.000378111,-0.000173456
0.1248,0,-0.000372634,-0.000179103
0.1249,0,-0.000367241,-0.000184631
0.125,0,-0.00036241,-0.00018949
0.1251,0,-0.000358533,-0.000193231
0.1252,0,-0.000355863,-0.000195562
0.1253,0,-0.000354483,-0.000196387
0.1254,0,-0.000354284,-0.00019583
0.1255,0,-0.000354971,-0.000194228
0.1256,0,-0.000356112,-0.000192078
0.1257,0,-0.000357213,-0.000189948
0.1258,0,-0.00035779,-0.000188396
0.1259,0,-0.000357431,-0.000187894
0.126,0,-0.000355857,-0.000188769
0.1261,0,-0.000352959,-0.000191148
0.1262,0,-0.000348829,-0.000194926
0.1263,0,-0.000343753,-0.000199779
0.1264,0,-0.000338165,-0.000205211
0.1265,0,-0.000332566,-0.000210647
0.1266,0,-0.000327456,-0.000215513
0.1267,0,-0.000323266,-0.000219313
0.1268,0,-0.000320312,-0.000221684
0.1269,0,-0.000318748,-0.000222449
0.127,0,-0.00031853,-0.000221654
0.1271,0,-0.000319415,-0.000219578
0.1272,0,-0.000321001,-0.000216683
0.1273,0,-0.000322794,-0.000213536
0.1274,0,-0.000324284,-0.000210723
0.1275,0,-0.000325015,-0.00020877
0.1276,0,-0.000324634,-0.000208085
0.1277,0,-0.00032294,-0.000208901
0.1278,0,-0.000319919,-0.000211237
0.1279,0,-0.000315759,-0.00021488
0.128,0,-0.000310825,-0.000219415
0.1281,0,-0.000305594,-0.000224292
0.1282,0,-0.000300582,-0.000228921
0.1283,0,-0.000296268,-0.000232749
0.1284,0,-0.000293043,-0.000235329
0.1285,0,-0.00029115,-0.000236377
0.1286,0,-0.000290647,-0.000235826
0.1287,0,-0.000291385,-0.000233845
0.1288,0,-0.000293025,-0.000230821
0.1289,0,-0.000295093,-0.000227297
0.129,0,-0.000297059,-0.000223883
0.1291,0,-0.000298416,-0.000221161
0.1292,0,-0.000298742,-0.000219619
0.1293,0,-0.000297757,-0.00021958
0.1294,0,-0.000295368,-0.000221152
0.1295,0,-0.000291696,-0.000224201
0.1296,0,-0.000287059,-0.000228362
0.1297,0,-0.000281923,-0.000233102
0.1298,0,-0.000276821,-0.00023781
0.1299,0,-0.000272274,-0.000241889
0.13,0,-0.000268726,-0.000244824
0.1301,0,-0.000266497,-0.00024625
0.1302,0,-0.000265732,-0.000245995
0.1303,0,-0.000266375,-0.000244125
