T/s,theta 1 velocity/rad/s, theta 2  velocity/rad/s
1.4059,0.098849198,0.129374906
1.406,0.109401443,0.115553056
1.4061,0.12010655,0.101586809
1.4062,0.129548261,0.089083374
1.4063,0.13649777,0.07943756
1.4064,0.140090061,0.073630733
1.4065,0.139888226,0.072157927
1.4066,0.135883594,0.075028322
1.4067,0.128501877,0.081759253
1.4068,0.118611358,0.091368313
1.4069,0.107344254,0.102575192
1.407,0.096013281,0.113895074
1.4071,0.085930902,0.123843422
1.4072,0.078224478,0.13114554
1.4073,0.073686821,0.134904576
1.4074,0.072720239,0.134664878
1.4075,0.075329768,0.1304203
1.4076,0.081105829,0.122634773
1.4077,0.089200474,0.112270497
1.4078,0.0985103,0.100580145
1.4079,0.107787175,0.088980442
1.408,0.11579906,0.078869818
1.4081,0.121532669,0.071399156
1.4082,0.124319196,0.067327827
1.4083,0.123861061,0.066993243
1.4084,0.120268396,0.070270686
1.4085,0.114031961,0.076604683
1.4086,0.105974997,0.085064225
1.4087,0.097104152,0.094511264
1.4088,0.08855131,0.103665604
1.4089,0.081401435,0.111300198
1.409,0.076472748,0.116490984
1.4091,0.074198081,0.118750135
1.4092,0.074637017,0.118012033
1.4093,0.077511215,0.114593735
1.4094,0.082217765,0.109180654
1.4095,0.087959335,0.102678846
1.4096,0.093859172,0.096084561
1.4097,0.099064616,0.090366844
1.4098,0.102842959,0.086358962
1.4099,0.104707977,0.084615169
1.41,0.104519386,0.085297099
1.4101,0.102445038,0.088216487
1.4102,0.098949379,0.092849315
1.4103,0.094678153,0.098466299
1.4104,0.090357358,0.104247293
1.4105,0.086701945,0.109384707
1.4106,0.084317188,0.113195172
1.4107,0.083528847,0.115311377
1.4108,0.084380187,0.115685339
1.4109,0.086692269,0.114520302
1.411,0.090049843,0.112287646
1.4111,0.093904422,0.109609919
1.4112,0.097660262,0.107163321
1.4113,0.100824803,0.10550815
1.4114,0.103069268,0.105020227
1.4115,0.104318597,0.105787833
1.4116,0.104729252,0.107636393
1.4117,0.104621162,0.110205614
1.4118,0.104404231,0.113032866
1.4119,0.104513145,0.115627137
1.412,0.105300398,0.117590842
1.4121,0.106939218,0.118730247
1.4122,0.109357699,0.119128974
1.4123,0.112290228,0.119089388
1.4124,0.115362631,0.119036326
1.4125,0.118163767,0.119436084
1.4126,0.120332293,0.12069855
1.4127,0.121664496,0.123055943
1.4128,0.122202691,0.126461708
1.4129,0.122201485,0.130628249
1.413,0.122053326,0.135111282
1.4131,0.122208549,0.139400555
1.4132,0.123023139,0.143093311
1.4133,0.124781887,0.145867499
1.4134,0.127584871,0.147609518
1.4135,0.131346775,0.148414719
1.4136,0.135765984,0.148623386
1.4137,0.140421201,0.148711245
1.4138,0.144923883,0.149117753
1.4139,0.148914903,0.150249204
1.414,0.152199757,0.152324711
1.4141,0.15476377,0.155358699
1.4142,0.156738032,0.159199646
1.4143,0.158351227,0.163584886
1.4144,0.159866173,0.168214422
1.4145,0.161505162,0.1728355
1.4146,0.163504137,0.177180071
1.4147,0.165996343,0.181095556
1.4148,0.168995461,0.18456375
1.4149,0.172421733,0.18767145
1.415,0.176141321,0.190566214
1.4151,0.180070514,0.193339455
1.4152,0.184124501,0.196083843
1.4153,0.188161649,0.198957229
1.4154,0.192110979,0.202036989
1.4155,0.19599118,0.205298192
1.4156,0.199884111,0.208643753
1.4157,0.203842657,0.212009663
1.4158,0.207910031,0.215342907
1.4159,0.212100815,0.218623105
1.416,0.216408657,0.221853708
1.4161,0.220736598,0.225139928
1.4162,0.224905276,0.228679214
1.4163,0.22870147,0.232706552
1.4164,0.23199891,0.237358848
1.4165,0.234783081,0.242647145
1.4166,0.237138791,0.248470463
1.4167,0.239306689,0.254550674
1.4168,0.241701653,0.260410854
1.4169,0.244819953,0.265480738
1.417,0.249091016,0.269265621
1.4171,0.254820778,0.271410775
1.4172,0.262169016,0.271727143
1.4173,0.271031011,0.270324387
1.4174,0.280942975,0.267717802
1.4175,0.291087912,0.26482333
1.4176,0.300562221,0.262656233
1.4177,0.308512845,0.262175519
1.4178,0.314318399,0.264077538
1.4179,0.317654137,0.268722007
1.418,0.318487075,0.276137611
1.4181,0.317038287,0.286064913
1.4182,0.313742369,0.29800229
1.4183,0.309222851,0.311233934
1.4184,0.304370373,0.324742553
1.4185,0.30021372,0.337355831
1.4186,0.297756218,0.347931381
1.4187,0.297837943,0.355512425
1.4188,0.300971434,0.359512732
1.4189,0.307305824,0.359757082
1.419,0.316660642,0.35644326
1.4191,0.328493519,0.350177732
1.4192,0.342010065,0.341852081
1.4193,0.35612235,0.332691556
1.4194,0.36959673,0.324088001
1.4195,0.381232323,0.317397194
1.4196,0.390000342,0.313780678
1.4197,0.395145373,0.314090801
1.4198,0.396250523,0.318796701
1.4199,0.393342824,0.327863897
1.42,0.386870073,0.340780333
1.4201,0.377739876,0.356510984
1.4202,0.367282222,0.373541923
1.4203,0.356993658,0.390171883
1.4204,0.348341075,0.404734798
1.4205,0.342599078,0.415783634
1.4206,0.340728426,0.422227815
1.4207,0.343300328,0.423418788
1.4208,0.350466594,0.419183684
1.4209,0.361960273,0.409824322
1.421,0.376985669,0.396239616
1.4211,0.39416806,0.379983424
1.4212,0.411790852,0.362997206
1.4213,0.428080406,0.347288006
1.4214,0.441421948,0.334683683
1.4215,0.45051667,0.32665469
1.4216,0.454489221,0.324192118
1.4217,0.452956548,0.327729442
1.4218,0.446115738,0.337042018
1.4219,0.434684241,0.35131473
1.422,0.419786867,0.369270132
1.4221,0.403053414,0.389058246
1.4222,0.386352413,0.408559523
1.4223,0.371512264,0.425701224
1.4224,0.360119025,0.438686252
1.4225,0.353372589,0.44615583
1.4226,0.351984251,0.44730521
1.4227,0.356066822,0.442007032
1.4228,0.36516712,0.430774362
1.4229,0.378376401,0.414635898
1.423,0.39424816,0.395228765
1.4231,0.410951549,0.374625192
1.4232,0.426557559,0.355009837
1.4233,0.439292247,0.338392838
1.4234,0.447704979,0.326418848
1.4235,0.450788012,0.320231318
1.4236,0.448041041,0.320399196
1.4237,0.439566342,0.326808144
1.4238,0.43120571,0.332907725
1.4239,0.430457443,0.330300579
1.424,0.433260788,0.323617097
1.4241,0.434176692,0.319071701
1.4242,0.4337942,0.315996819
1.4243,0.432464639,0.313995155
1.4244,0.430446443,0.312775289
1.4245,0.4279303,0.312122989
1.4246,0.42505819,0.311879499
1.4247,0.421936816,0.311926213
1.4248,0.418647104,0.312173847
1.4249,0.415250938,0.312554755
1.425,0.411838017,0.312969368
1.4251,0.408580264,0.313223897
1.4252,0.40570317,0.313062888
1.4253,0.403427253,0.312236002
1.4254,0.40185697,0.310624985
1.4255,0.400967349,0.308258794
1.4256,0.40057568,0.305344425
1.4257,0.40039217,0.302209373
1.4258,0.400087355,0.299225525
1.4259,0.399399683,0.296688287
1.426,0.398176745,0.294770354
1.4261,0.396441092,0.293446128
1.4262,0.394358887,0.292526821
1.4263,0.392179516,0.291728913
1.4264,0.39018127,0.290735843
1.4265,0.388551211,0.289335101
1.4266,0.387365466,0.287440777
1.4267,0.386615785,0.285063321
1.4268,0.386230552,0.282285333
1.4269,0.386023675,0.279318306
1.427,0.38572661,0.276466184
1.4271,0.385053204,0.274052286
1.4272,0.383825064,0.272278344
1.4273,0.382067161,0.271115524
1.4274,0.379960091,0.270358268
1.4275,0.377761281,0.269713711
1.4276,0.375752932,0.268860755
1.4277,0.374123299,0.267585512
1.4278,0.372947986,0.265802707
1.4279,0.372217184,0.263524632
1.428,0.371856582,0.260837039
1.4281,0.371676677,0.257955393
1.4282,0.371405709,0.255187397
1.4283,0.370752339,0.25286234
1.4284,0.369531016,0.251190122
1.4285,0.367760663,0.250148822
1.4286,0.365619642,0.249535507
1.4287,0.363365691,0.249057072
1.4288,0.361282979,0.248390315
1.4289,0.359562778,0.247318066
1.429,0.358284279,0.245751125
1.4291,0.35744146,0.243697629
1.4292,0.356963739,0.241239243
1.4293,0.356665146,0.238587565
1.4294,0.356277121,0.236046806
1.4295,0.355506893,0.233947953
1.4296,0.354215479,0.232447612
1.4297,0.352460721,0.23147919
1.4298,0.350435087,0.230823428
1.4299,0.348395192,0.230188308
1.43,0.346596538,0.229283219
1.4301,0.345181954,0.227946251
1.4302,0.344186178,0.226138998
1.4303,0.34357666,0.2239
1.4304,0.343245202,0.221353505
1.4305,0.342980803,0.218739375
1.4306,0.342509204,0.216368253
1.4307,0.341558113,0.21454808
1.4308,0.34004747,0.213368851
1.4309,0.338087556,0.212704796
1.431,0.335901031,0.212302654
1.4311,0.333759602,0.211853496
1.4312,0.331927721,0.211056687
1.4313,0.328519855,0.212069555
1.4314,0.319844327,0.219118918
1.4315,0.30708489,0.230865678
1.4316,0.291262555,0.246153162
1.4317,0.273448227,0.263764608
1.4318,0.254756818,0.282430147
1.4319,0.236312222,0.300866906
1.432,0.219146514,0.317894242
1.4321,0.204129747,0.332514123
1.4322,0.191923492,0.343964458
1.4323,0.182956625,0.351747088
1.4324,0.177420962,0.355633163
1.4325,0.17528375,0.35564928
1.4326,0.176313643,0.352048251
1.4327,0.180191445,0.345184695
1.4328,0.186549576,0.335470494
1.4329,0.194848456,0.323515896
1.433,0.204387382,0.310117028
1.4331,0.214383692,0.296165503
1.4332,0.224058776,0.282550171
1.4333,0.232718128,0.270065623
1.4334,0.239882512,0.259262118
1.4335,0.245300291,0.250431128
1.4336,0.248907816,0.243650214
1.4337,0.250793315,0.238823949
1.4338,0.251160921,0.235724712
1.4339,0.250295655,0.234032436
1.434,0.248530332,0.233372201
1.4341,0.24621543,0.233348494
1.4342,0.243617967,0.233660687
1.4343,0.240815311,0.234222764
1.4344,0.237721954,0.235132726
1.4345,0.234158781,0.236594143
1.4346,0.229915462,0.238845579
1.4347,0.224795027,0.242110127
1.4348,0.218718815,0.246477483
1.4349,0.211815686,0.25180226
1.435,0.204351834,0.257783505
1.4351,0.196725217,0.263970298
1.4352,0.189451268,0.269777417
1.4353,0.183008854,0.2746591
1.4354,0.177830647,0.278119515
1.4355,0.174302149,0.279714157
1.4356,0.172672661,0.279152077
1.4357,0.172989008,0.276372165
1.4358,0.17510072,0.271537836
1.4359,0.178648827,0.265052159
1.436,0.183134595,0.257480204
1.4361,0.188025002,0.249428485
1.4362,0.192890108,0.241387631
1.4363,0.197425663,0.233706099
1.4364,0.201431457,0.226614545
1.4365,0.20479529,0.220243842
1.4366,0.207478056,0.214641894
1.4367,0.209499471,0.209789737
1.4368,0.210850735,0.205701225
1.4369,0.211471723,0.202449127
1.437,0.211255035,0.200160083
1.4371,0.210015673,0.199047754
1.4372,0.207533184,0.19936488
1.4373,0.203612816,0.201334157
1.4374,0.198214578,0.205001359
1.4375,0.191541782,0.210135937
1.4376,0.183991919,0.216287025
1.4377,0.176088942,0.222859921
1.4378,0.168381586,0.229231575
1.4379,0.161403357,0.234795016
1.438,0.155567307,0.239077928
1.4381,0.151144854,0.241767207
1.4382,0.148273143,0.242701261
1.4383,0.146966819,0.241857116
1.4384,0.147113287,0.239356315
1.4385,0.148446198,0.235495903
1.4386,0.150555998,0.230738643
1.4387,0.153002155,0.2255853
1.4388,0.155439122,0.22043022
1.4389,0.157645916,0.215526966
1.439,0.159508782,0.21100765
1.4391,0.160993565,0.206914141
1.4392,0.16212327,0.203223412
1.4393,0.162956701,0.199871752
1.4394,0.163476996,0.196881751
1.4395,0.163510789,0.194453018
1.4396,0.162777927,0.192905598
1.4397,0.160973903,0.192586675
1.4398,0.157827473,0.193805323
1.4399,0.153212638,0.196706586
1.44,0.147197854,0.201215495
1.4401,0.140076455,0.207001616
1.4402,0.132348436,0.213498945
1.4403,0.124616658,0.220023669
1.4404,0.117388168,0.225998977
1.4405,0.111063479,0.230966969
1.4406,0.105940648,0.234584488
1.4407,0.102208136,0.23663183
1.4408,0.099946044,0.237011798
1.4409,0.099133919,0.235741177
1.441,0.099605923,0.233002338
1.4411,0.101030017,0.229169183
1.4412,0.103008093,0.224693535
1.4413,0.105134344,0.220038241
1.4414,0.107112739,0.215542488
1.4415,0.108778757,0.211396462
1.4416,0.110075277,0.207668459
1.4417,0.111020901,0.204340748
1.4418,0.111672186,0.201352189
1.4419,0.112027259,0.198706458
1.442,0.111941705,0.196568203
1.4421,0.111168684,0.195218169
1.4422,0.109424633,0.19497878
1.4423,0.106505369,0.196083244
1.4424,0.102344619,0.198609533
1.4425,0.09700169,0.202494024
1.4426,0.090631017,0.20756558
1.4427,0.083508236,0.21351522
1.4428,0.076032595,0.21989105
1.4429,0.068690242,0.226139411
1.443,0.061949462,0.231724665
1.4431,0.056196989,0.236202381
1.4432,0.051712011,0.239249426
1.4433,0.048661754,0.240669365
1.4434,0.047104269,0.240389594
1.4435,0.046978451,0.238473099
1.4436,0.048136747,0.235083149
1.4437,0.050272127,0.230567311
1.4438,0.053001817,0.225361673
1.4439,0.055999954,0.219838921
1.444,0.059034968,0.214265216
1.4441,0.061959694,0.208811136
1.4442,0.064685806,0.203580491
1.4443,0.067093549,0.198711544
1.4444,0.069024098,0.194385548
1.4445,0.070226774,0.190887685
1.4446,0.070396303,0.188565295
1.4447,0.069308441,0.187675116
1.4448,0.066863971,0.188333364
1.4449,0.063080003,0.190525117
1.445,0.058072745,0.194123394
1.4451,0.052118825,0.198818546
1.4452,0.045551037,0.204235096
1.4453,0.038766585,0.209921667
1.4454,0.032097647,0.215499041
1.4455,0.025837994,0.220630256
1.4456,0.020272062,0.22498767
1.4457,0.015639751,0.228293389
1.4458,0.012116947,0.230341702
1.4459,0.009805196,0.231011086
1.446,0.008766228,0.230226295
1.4461,0.008988377,0.22799759
1.4462,0.010276969,0.2245459
1.4463,0.012328872,0.220217432
1.4464,0.014867775,0.215328918
1.4465,0.017622361,0.210190793
1.4466,0.020309304,0.20512594
1.4467,0.022649064,0.200451938
1.4468,0.024395278,0.196448049
1.4469,0.025414393,0.193266283
1.447,0.025610108,0.191018131
1.4471,0.024908702,0.189791013
1.4472,0.023275188,0.189629368
1.4473,0.020719152,0.190527624
1.4474,0.017264065,0.192464258
1.4475,0.012888354,0.19546754
1.4476,0.007629317,0.199496936
1.4477,0.00161542,0.204406627
1.4478,-0.004880346,0.209884698
1.4479,-0.011597782,0.21563292
1.448,-0.018280837,0.221357028
1.4481,-0.024640459,0.226724332
1.4482,-0.030326511,0.231332834
1.4483,-0.034945626,0.234732255
1.4484,-0.038114107,0.236484154
1.4485,-0.03953734,0.236251517
1.4486,-0.027374085,0.220771509
1.4487,-0.002290879,0.190822
1.4488,0.032344045,0.150217189
1.4489,0.072595006,0.103414646
1.449,0.114350307,0.055070244
1.4491,0.153689903,0.009621617
1.4492,0.187210322,-0.029079617
1.4493,0.212280944,-0.058057893
1.4494,0.227209035,-0.07540045
1.4495,0.231308624,-0.080335221
1.4496,0.22487628,-0.073203309
1.4497,0.209084274,-0.055337896
1.4498,0.185807608,-0.028868266
1.4499,0.157523061,0.003396138
1.45,0.127159088,0.038135062
1.4501,0.097810026,0.071840462
1.4502,0.072436438,0.101155346
1.4503,0.053551557,0.123229144
1.4504,0.042998241,0.135970485
1.4505,0.041802223,0.138213644
1.4506,0.04997155,0.129945698
1.4507,0.06655725,0.112237673
1.4508,0.089835209,0.087038651
1.4509,0.117420909,0.057047288
1.451,0.14643792,0.025519489
1.4511,0.173871296,-0.004132526
1.4512,0.196987071,-0.028814391
1.4513,0.213690993,-0.046156555
1.4514,0.222680332,-0.05468663
1.4515,0.223480084,-0.053870352
1.4516,0.216397365,-0.044059758
1.4517,0.202417959,-0.026375884
1.4518,0.183076019,-0.002560836
1.4519,0.160390575,0.025095776
1.452,0.136778548,0.053854093
1.4521,0.114782924,0.080831094
1.4522,0.09678049,0.103331598
1.4523,0.084648169,0.119227252
1.4524,0.079572124,0.127172776
1.4525,0.081924308,0.126744691
1.4526,0.091312727,0.118384239
1.4527,0.106710806,0.103251054
1.4528,0.126560964,0.083106587
1.4529,0.148761163,0.060329612
1.453,0.170920132,0.037626324
1.4531,0.190636646,0.017713572
1.4532,0.205859204,0.002912694
1.4533,0.215095145,-0.005087299
1.4534,0.21758136,-0.005424257
1.4535,0.213292392,0.001927714
1.4536,0.202850382,0.016260489
1.4537,0.187417615,0.03625404
1.4538,0.168657625,0.060022181
1.4539,0.148635104,0.085225091
1.454,0.129582957,0.109332244
1.4541,0.113592244,0.129973985
1.4542,0.102361229,0.145226189
1.4543,0.096997281,0.153833803
1.4544,0.097934117,0.155304001
1.4545,0.104967227,0.149866192
1.4546,0.117344118,0.138370034
1.4547,0.133829881,0.122211916
1.4548,0.152676026,0.103370806
1.4549,0.171841056,0.084157643
1.455,0.189229994,0.066943491
1.4551,0.203007305,0.053806057
1.4552,0.211775131,0.046327914
1.4553,0.214748888,0.045396511
1.4554,0.211792069,0.051164448
1.4555,0.203357655,0.063115962
1.4556,0.190397614,0.080169891
1.4557,0.174344312,0.100702461
1.4558,0.157031059,0.122636448
1.4559,0.140478328,0.143682426
1.456,0.126599798,0.161672109
1.4561,0.116963255,0.174829589
1.4562,0.112647646,0.181933048
1.4563,0.114108279,0.182466288
1.4564,0.12118559,0.176608656
1.4565,0.133196541,0.165131814
1.4566,0.148995291,0.149331843
1.4567,0.166935061,0.13107299
1.4568,0.185080594,0.112546291
1.4569,0.201440193,0.096006247
1.457,0.214270501,0.083426554
1.4571,0.222249318,0.076304459
1.4572,0.224646878,0.075465668
1.4573,0.221356568,0.081029267
1.4574,0.212834629,0.092476169
1.4575,0.200012341,0.108749031
1.4576,0.184281665,0.128270249
1.4577,0.167421236,0.149024949
1.4578,0.151388712,0.168795287
1.4579,0.138033088,0.18548668
1.458,0.128861437,0.197392429
1.4581,0.124897427,0.20335373
1.4582,0.12655254,0.202904393
1.4583,0.133641307,0.196253499
1.4584,0.14547273,0.184182135
1.4585,0.160909778,0.167976814
1.4586,0.178309759,0.149497331
1.4587,0.195734892,0.130937483
1.4588,0.211219246,0.114522646
1.4589,0.223070361,0.102169158
1.459,0.230028984,0.095303264
1.4591,0.231434197,0.09467298
1.4592,0.227242021,0.100326785
1.4593,0.217954895,0.111693671
1.4594,0.204532257,0.127684868
1.4595,0.18837578,0.146712281
1.4596,0.17129293,0.166728545
1.4597,0.155258863,0.185496062
1.4598,0.142081608,0.200967114
1.4599,0.133199895,0.211513059
1.46,0.129507185,0.216122441
1.4601,0.131302115,0.214456774
1.4602,0.138325806,0.206808416
1.4603,0.149827573,0.194026577
1.4604,0.164549213,0.177536671
1.4605,0.180800911,0.159253372
1.4606,0.196673217,0.141339613
1.4607,0.210319257,0.125887407
1.4608,0.220187315,0.114654923
1.4609,0.225168562,0.108898993
1.461,0.224748629,0.109202385
1.4611,0.219006983,0.115474376
1.4612,0.208531062,0.1270483
1.4613,0.194356918,0.142749643
1.4614,0.177937805,0.160933213
1.4615,0.161065338,0.179570675
1.4616,0.145647729,0.196501179
1.4617,0.133388516,0.209796162
1.4618,0.125587002,0.217985465
1.4619,0.122977874,0.220237775
1.462,0.125709326,0.216385232
1.4621,0.133404627,0.20685398
1.4622,0.145232473,0.192584898
1.4623,0.159893626,0.175050267
1.4624,0.175695945,0.15616781
1.4625,0.190762537,0.138064009
1.4626,0.203307672,0.122762058
1.4627,0.211861355,0.111928018
1.4628,0.215477917,0.106633642
1.4629,0.213793252,0.107291247
1.463,0.206992641,0.113690258
1.4631,0.195747483,0.12506933
1.4632,0.181222429,0.140109982
1.4633,0.164923118,0.157109226
1.4634,0.148616648,0.174067718
1.4635,0.134116648,0.18893286
1.4636,0.122988544,0.199933552
1.4637,0.116320515,0.205838786
1.4638,0.114653693,0.206036362
1.4639,0.117994138,0.20051946
1.464,0.125875139,0.189816296
1.4641,0.137391162,0.174952431
1.4642,0.151200221,0.157449481
1.4643,0.165643849,0.139187744
1.4644,0.178946943,0.122179169
1.4645,0.189475968,0.108275417
1.4646,0.195945404,0.098934285
1.4647,0.197595537,0.09501727
1.4648,0.194222812,0.096755053
1.4649,0.186124217,0.103810787
1.465,0.174065365,0.115317109
1.4651,0.159271878,0.129887485
1.4652,0.143309512,0.14575083
