T/s,theta 1 torque / Nm,theta 2 torque / Nm
0.7957,10.36813606,7.133790413
0.7958,11.52458401,7.556841436
0.7959,12.38871645,8.2408687
0.796,12.96319479,9.190425478
0.7961,13.2751931,10.37974469
0.7962,13.37234561,11.73267401
0.7963,13.32211326,13.1510187
0.7964,13.214181,14.53460588
0.7965,13.16283554,15.79293821
0.7966,13.25627229,16.83329547
0.7967,13.55524913,17.58684087
0.7968,14.09103328,18.02831159
0.7969,14.86542506,18.16406327
0.797,15.84946799,18.02800027
0.7971,16.96669552,17.67652079
0.7972,18.12532568,17.18674562
0.7973,19.23765185,16.67658246
0.7974,20.22540243,16.2617294
0.7975,21.00719188,16.0315228
0.7976,21.54033371,16.04539979
0.7977,21.80304131,16.33055495
0.7978,21.79965067,16.88255903
0.7979,21.55901767,17.66482183
0.798,21.12950739,18.59226488
0.7981,20.57919701,19.56413263
0.7982,20.01516184,20.4842946
0.7983,19.5407845,21.26764817
0.7984,19.23441967,21.82287616
0.7985,19.14718787,22.09936304
0.7986,19.30142045,22.07551014
0.7987,19.69140523,21.76436581
0.7988,20.27848527,21.20500277
0.7989,20.9808545,20.45690997
0.799,21.70766416,19.60659425
0.7991,22.37373131,18.77616787
0.7992,22.90504265,18.07240474
0.7993,23.22474776,17.57543192
0.7994,23.29545056,17.33515688
0.7995,23.10194755,17.36969256
0.7996,22.65582437,17.66662217
0.7997,21.99169286,18.18296416
0.7998,21.16181525,18.82935763
0.7999,20.24423152,19.50313251
0.8,19.35156816,20.10853752
0.8001,18.58019485,20.54421362
0.8002,18.00132611,20.72710347
0.8003,17.65798559,20.6154507
0.8004,17.56377177,20.20210892
0.8005,17.70448906,19.51131928
0.8006,18.01684396,18.59163666
0.8007,18.41555953,17.50960202
0.8008,18.81214754,16.35620667
0.8009,19.12512586,15.25429495
0.801,19.26690528,14.30722189
0.8011,19.18588695,13.58952978
0.8012,18.85002967,13.14363656
0.8013,18.25344746,12.97930759
0.8014,17.41597702,13.07624539
0.8015,16.37906784,13.36335925
0.8016,15.19996352,13.74649369
0.8017,13.95902412,14.12808566
0.8018,12.768115,14.41847335
0.8019,11.72034933,14.52372548
0.802,10.88203079,14.37060379
0.8021,10.29044232,13.9282283
0.8022,9.953427198,13.19851914
0.8023,9.847678144,12.21069289
0.8024,9.901560252,11.01698628
0.8025,10.02693934,9.691331269
0.8026,10.13837503,8.330814372
0.8027,10.15849481,7.05714332
0.8028,10.00500461,5.965134893
0.8029,9.632490584,5.120493872
0.803,9.015345572,4.557027093
0.8031,8.153639092,4.276800983
0.8032,7.072093633,4.253299271
0.8033,5.815551993,4.411105725
0.8034,4.448415293,4.65383322
0.8035,3.076118388,4.883778869
0.8036,1.803372635,5.013184414
0.8037,0.711125172,4.952467542
0.8038,-0.146031745,4.652719955
0.8039,-0.741718026,4.088495963
0.804,-1.07719896,3.263312309
0.8041,-1.182419419,2.207929154
0.8042,-1.133148738,0.974986134
0.8043,-1.019292643,-0.362593957
0.8044,-0.925983142,-1.691255413
0.8045,-0.928658318,-2.899505324
0.8046,-1.106012349,-3.901758308
0.8047,-1.498527537,-4.641602139
0.8048,-2.126473501,-5.093947147
0.8049,-2.984787202,-5.264310327
0.805,-4.044696834,-5.210804411
0.8051,-5.258671692,-5.017580067
0.8052,-6.552517533,-4.775953277
0.8053,-7.816764914,-4.573430929
0.8054,-8.957079525,-4.486863673
0.8055,-9.902783041,-4.5943688
0.8056,-10.60928722,-4.933667602
0.8057,-11.05905019,-5.520327161
0.8058,-11.26030634,-6.343063764
0.8059,-11.26906992,-7.366008907
0.806,-11.16311204,-8.528838361
0.8061,-11.02419561,-9.744261801
0.8062,-10.92848087,-10.89598237
0.8063,-10.94096341,-11.8902612
0.8064,-11.1245043,-12.65861971
0.8065,-11.50302979,-13.1608776
0.8066,-12.08539969,-13.38594417
0.8067,-12.86172869,-13.34992989
0.8068,-13.80077959,-13.11741717
0.8069,-14.84052077,-12.77480971
0.807,-15.87824599,-12.41181313
0.8071,-16.82107267,-12.11070356
0.8072,-17.59526199,-11.93923857
0.8073,-18.1497476,-11.95929161
0.8074,-18.457806,-12.19084795
0.8075,-18.51702964,-12.63661948
0.8076,-18.3519854,-13.27924236
0.8077,-18.03104745,-14.07961499
0.8078,-17.63539278,-14.96838074
0.8079,-17.24207211,-15.83693886
0.808,-16.91972201,-16.58861591
0.8081,-16.73108502,-17.14850202
0.8082,-16.72358607,-17.46725536
0.8083,-16.90651031,-17.52285755
0.8084,-17.27585169,-17.32198318
0.8085,-17.81159513,-16.92091578
0.8086,-18.46110338,-16.39751644
0.8087,-19.14780017,-15.83321288
0.8088,-19.77697071,-15.30495269
0.8089,-20.27237491,-14.87878994
0.809,-20.57838207,-14.62278159
0.8091,-20.66199122,-14.55175711
0.8092,-20.51344372,-14.66350388
0.8093,-20.1486486,-14.94977301
0.8094,-19.62719597,-15.38023952
0.8095,-19.0223764,-15.8920931
0.8096,-18.40418619,-16.38634724
0.8097,-17.83559536,-16.77898451
0.8098,-17.3672877,-17.00395485
0.8099,-17.04805804,-17.01700589
0.81,-16.87520941,-16.79732652
0.8101,-16.82194163,-16.34742175
0.8102,-16.85173489,-15.71599405
0.8103,-16.9202148,-14.97180634
0.8104,-16.96057082,-14.18590256
0.8105,-16.91441095,-13.42243087
0.8106,-16.73471077,-12.73384589
0.8107,-16.38897597,-12.15694492
0.8108,-15.86084382,-11.70412317
0.8109,-15.15010865,-11.35863185
0.811,-14.27525299,-11.08973492
0.8111,-13.2921728,-10.85920494
0.8112,-12.26454132,-10.6057707
0.8113,-11.24754215,-10.27524407
0.8114,-10.28554374,-9.823679091
0.8115,-9.409509234,-9.220923342
0.8116,-8.610185092,-8.452441956
0.8117,-7.878062948,-7.519476327
0.8118,-7.171958559,-6.462582187
0.8119,-6.451732771,-5.337318239
0.812,-5.679191499,-4.198259024
0.8121,-4.821511175,-3.091228557
0.8122,-3.854225259,-2.050661445
0.8123,-2.763163203,-1.091939633
0.8124,-1.545170916,-0.19158695
0.8125,-0.2277344,0.685288283
0.8126,1.142258038,1.573136117
0.8127,2.520095162,2.504531664
0.8128,3.869763313,3.507082264
0.8129,5.165113229,4.600624461
0.813,6.416084234,5.795488498
0.8131,7.647656807,7.091954982
0.8132,8.887372332,8.481480145
0.8133,10.160935,9.928427882
0.8134,11.49163049,11.38442708
0.8135,12.89884368,12.80673595
0.8136,14.39596321,14.16492878
0.8137,15.98870782,15.46675641
0.8138,17.65040958,16.7368625
0.8139,19.34046738,18.00380427
0.814,21.02058505,19.29431387
0.8141,22.6601938,20.63083668
0.8142,24.2417351,22.0292249
0.8143,25.7827136,23.4973382
0.8144,27.30990526,25.03476265
0.8145,28.84683581,26.63004989
0.8146,30.41450216,28.24131611
0.8147,32.03086674,29.82420731
0.8148,33.70944712,31.34617128
0.8149,35.45750358,32.7939215
0.815,37.27502143,34.19043069
0.8151,39.13491581,35.56585689
0.8152,40.99381212,36.94819845
0.8153,42.81186822,38.36219764
0.8154,44.55924599,39.82694437
0.8155,46.24197682,41.35382055
0.8156,47.88095499,42.94547241
0.8157,49.49961486,44.59654378
0.8158,51.11975739,46.28931979
0.8159,52.76121083,47.97883998
0.816,54.44094408,49.6200993
0.8161,56.17139283,51.18055953
0.8162,57.95858573,52.66549986
0.8163,59.80116497,54.09681525
0.8164,61.66809482,55.50018819
0.8165,63.51604515,56.90017541
0.8166,65.3065929,58.31858134
0.8167,67.0157968,59.77202216
0.8168,68.6558625,61.26994369
0.8169,70.24926357,62.81378337
0.817,71.81632247,64.39794177
0.8171,73.37592498,66.01150628
0.8172,74.94508799,67.61552493
0.8173,76.53831839,69.16654657
0.8174,78.1662787,70.63307394
0.8175,79.83403532,72.02220712
0.8176,81.54003477,73.33599755
0.8177,83.27680256,74.60264587
0.8178,85.01269237,75.84779524
0.8179,86.70314913,77.0949755
0.818,88.30874525,78.36380882
0.8181,89.82748407,79.66778311
0.8182,91.25458548,81.01249659
0.8183,92.59567166,82.3956671
0.8184,93.86062632,83.80833801
0.8185,95.06269873,85.21615349
0.8186,96.23605999,86.57154619
0.8187,97.40828914,87.83484142
0.8188,98.59975493,88.98519598
0.8189,99.82202298,90.02193802
0.819,101.0775517,90.95060028
0.8191,102.360741,91.78288586
0.8192,103.6555875,92.53549443
0.8193,104.9157621,93.22841913
0.8194,106.0921319,93.90178414
0.8195,107.1470985,94.58749397
0.8196,108.0740324,95.30799193
0.8197,108.8752715,96.07451825
0.8198,109.5555966,96.88729707
0.8199,110.1234669,97.73719675
0.82,110.5963046,98.60713875
0.8201,110.9979596,99.44954611
0.8202,111.3522295,100.2106102
0.8203,111.6995124,100.8478494
0.8204,112.0683616,101.3420819
0.8205,112.4754195,101.6696229
0.8206,112.9254422,101.80757
0.8207,113.4122082,101.7515175
0.8208,113.9196022,101.5122025
0.8209,114.4234157,101.1272059
0.821,114.8750543,100.6549895
0.8211,115.2231992,100.1723748
0.8212,115.4099347,99.74009053
0.8213,115.3799763,99.40144392
0.8214,115.1012849,99.18022859
0.8215,114.5636732,99.07985667
0.8216,113.7768218,99.08017512
0.8217,112.7668917,99.11844821
0.8218,111.5719955,99.11913121
0.8219,110.2418128,99.01127026
0.822,108.8602264,98.73188046
0.8221,107.5062748,98.22785658
0.8222,106.234391,97.45249968
0.8223,105.0748083,96.38336318
0.8224,104.0301677,95.02196226
0.8225,103.0558676,93.391957
0.8226,102.0893359,91.5351543
0.8227,101.0670117,89.50528768
0.8228,99.93418471,87.36603966
0.8229,98.63432096,85.21310632
0.823,97.1137827,83.13498246
0.8231,95.33164403,81.1927137
0.8232,93.26866288,79.41945996
0.8233,90.92770265,77.82094581
0.8234,88.33198681,76.37811029
0.8235,85.52147109,75.05170848
0.8236,82.54786726,73.78831232
0.8237,79.4689254,72.5270592
0.8238,76.37641364,71.18202206
0.8239,73.36311484,69.66379639
0.824,70.50249001,67.89175883
0.8241,67.84055544,65.81692241
0.8242,65.39499913,63.42244252
0.8243,63.15641159,60.7222554
0.8244,61.09193561,57.75694945
0.8245,59.15077118,54.58751542
0.8246,57.27087633,51.28772877
0.8247,55.38613644,47.94149152
0.8248,53.39946503,44.66403563
0.8249,51.21661635,41.56142834
0.825,48.76725075,38.70829864
0.8251,46.01327693,36.1452378
0.8252,42.94882139,33.87805708
0.8253,39.597486,31.88035918
0.8254,36.00722193,30.09898282
0.8255,32.24345595,28.43604552
0.8256,28.38123235,26.77853434
0.8257,24.50201025,25.01900178
0.8258,20.71406078,23.04104207
0.8259,17.11180095,20.76940678
0.826,13.75465071,18.16245601
0.8261,10.66716002,15.21132998
0.8262,7.841429596,11.93949288
0.8263,5.242017241,8.398481934
0.8264,2.812701688,4.661153894
0.8265,0.484414643,0.81332641
0.8266,-1.816447095,-3.049710067
0.8267,-4.193939005,-6.802776248
0.8268,-6.747960726,-10.33196685
0.8269,-9.552642259,-13.55737887
0.827,-12.64771709,-16.43591288
0.8271,-16.03852432,-18.96196243
0.8272,-19.69895122,-21.16455455
0.8273,-23.57694421,-23.10142405
0.8274,-27.60189672,-24.85085006
0.8275,-31.69308807,-26.52601917
0.8276,-35.73446791,-28.24692875
0.8277,-36.1893744,-30.15053209
0.8278,-36.11346153,-32.32773832
0.8279,-35.95464755,-34.73850802
0.828,-35.76417437,-36.27055095
0.8281,-35.59116155,-36.26704171
0.8282,-35.46759886,-36.17148477
0.8283,-35.39484394,-35.97798785
0.8284,-35.35850816,-35.70020104
0.8285,-35.34495424,-35.35196003
0.8286,-35.34131959,-34.97243477
0.8287,-35.33583434,-34.60473327
0.8288,-35.31830562,-34.28428312
0.8289,-35.28074202,-34.03634021
0.829,-35.21776804,-33.87774825
0.8291,-35.12673791,-33.79291936
0.8292,-35.00760531,-33.75592436
0.8293,-34.86237914,-33.74282501
0.8294,-34.69426381,-33.73489239
0.8295,-34.50688756,-33.71758076
0.8296,-34.30375413,-33.6797984
0.8297,-34.08789864,-33.61333791
0.8298,-33.86169404,-33.51241316
0.8299,-33.62676829,-33.37326808
0.83,-33.39842562,-33.19383553
0.8301,-33.20786225,-32.97343338
0.8302,-33.05953432,-32.71677334
0.8303,-32.93902312,-32.45601587
0.8304,-32.83115241,-32.22550362
0.8305,-32.72412937,-32.04978428
0.8306,-32.60942054,-31.94206823
0.8307,-32.48162381,-31.88325139
0.8308,-32.3381549,-31.84782081
0.8309,-32.17855955,-31.81632452
0.831,-32.00360073,-31.77405244
0.8311,-31.81574985,-31.71008267
0.8312,-31.6422245,-31.61655243
0.8313,-31.51445342,-31.48809684
0.8314,-31.43018592,-31.32165003
0.8315,-31.37391971,-31.12066827
0.8316,-31.33000366,-30.91675787
0.8317,-31.28603618,-30.74376517
0.8318,-31.23248456,-30.62559964
0.8319,-31.16270914,-30.57351795
0.832,-31.07289859,-30.56673303
0.8321,-30.96178898,-30.5793442
0.8322,-30.82999119,-30.59192448
0.8323,-30.6791059,-30.58973492
0.8324,-30.5260051,-30.56181744
0.8325,-30.4030635,-30.50029073
0.8326,-30.3335941,-30.39993987
0.8327,-30.30533875,-30.25816287
0.8328,-30.29862285,-30.07967289
0.8329,-30.29828185,-29.89708518
0.833,-30.29228022,-29.74440356
0.8331,-30.27142284,-29.64561808
0.8332,-30.22939825,-29.61277627
0.8333,-30.16271856,-29.62548882
0.8334,-30.07044702,-29.65735664
0.8335,-29.95353352,-29.68851795
0.8336,-29.81621464,-29.70384758
0.8337,-29.68875811,-29.69204903
0.8338,-29.60379593,-29.64497314
0.8339,-29.57198543,-29.55735273
0.834,-29.57603601,-29.4268269
0.8341,-29.59670408,-29.2785967
0.8342,-29.61899781,-29.14530476
0.8343,-29.63127712,-29.05416561
0.8344,-29.62509738,-29.02230971
0.8345,-29.59509986,-29.03439111
0.8346,-29.53876646,-29.06655456
0.8347,-29.45579645,-29.09882122
0.8348,-29.34722257,-29.11604735
0.8349,-29.22228366,-29.10692538
0.835,-29.11313972,-29.06324762
0.8351,-29.05085144,-28.97940634
0.8352,-29.03745511,-28.85404489
0.8353,-29.05361045,-28.71405952
0.8354,-29.08014521,-28.59165997
0.8355,-29.10237449,-28.51233642
0.8356,-29.10959735,-28.49383452
0.8357,-29.0947871,-28.52208677
0.8358,-29.05420406,-27.18617507
0.8359,-28.98669659,-25.80612218
0.836,-28.87902606,-24.4336859
0.8361,-28.71995011,-23.12376886
0.8362,-28.5261352,-21.94323024
0.8363,-28.31417248,-20.954605
0.8364,-28.09684727,-20.21026293
0.8365,-27.88562578,-19.73656425
0.8366,-27.69216423,-19.53843476
0.8367,-27.52905553,-19.60319511
0.8368,-27.40989017,-19.9046905
0.8369,-27.34887295,-20.40750466
0.837,-27.36018362,-21.06555276
0.8371,-27.43183967,-21.81572093
0.8372,-27.54566307,-22.57033507
0.8373,-27.68750768,-23.26268761
0.8374,-27.84828246,-23.84386147
0.8375,-28.02115104,-24.28158218
0.8376,-28.19980021,-24.55863099
0.8377,-28.37746748,-24.67094532
0.8378,-28.54653631,-24.62954366
0.8379,-28.69853714,-24.47994941
0.838,-28.8244594,-24.27437259
0.8381,-28.915505,-24.05710495
0.8382,-28.96407109,-23.86397735
0.8383,-28.96449897,-23.72152123
0.8384,-28.91348837,-23.62130406
0.8385,-28.81022553,-23.54102205
0.8386,-28.66378068,-23.45698276
0.8387,-28.50784022,-23.34844127
0.8388,-28.37496617,-23.19805126
0.8389,-28.28758534,-22.99314694
0.839,-28.26023119,-22.72717862
0.8391,-28.27782717,-22.40034702
0.8392,-28.3127799,-22.01937349
0.8393,-28.34003657,-21.59602773
0.8394,-28.34029547,-21.14461276
0.8395,-28.29890503,-20.67949226
0.8396,-28.20513647,-20.23218464
0.8397,-28.07277667,-19.82459643
0.8398,-27.92900514,-19.47037536
0.8399,-27.79705317,-19.18764502
0.84,-27.6940176,-18.99503703
0.8401,-27.63260677,-18.88709969
0.8402,-27.62248369,-18.84874992
0.8403,-27.64599151,-18.86458889
0.8404,-27.67847576,-18.92104024
0.8405,-27.69995539,-18.98748976
0.8406,-27.69730436,-19.04104587
0.8407,-27.66219774,-19.06507589
0.8408,-27.58947727,-19.0728515
0.8409,-27.5013887,-19.08494834
0.841,-27.42632216,-19.11356703
0.8411,-27.38765911,-19.13865763
0.8412,-27.40049839,-19.13454928
0.8413,-27.44881843,-19.08380275
0.8414,-27.50825427,-18.97749823
0.8415,-27.55795892,-18.81412809
0.8416,-27.58204262,-18.59739507
0.8417,-27.56836041,-18.3340221
0.8418,-27.50772607,-18.03404074
0.8419,-27.40457248,-17.73304494
0.842,-27.28571899,-17.46820947
0.8421,-27.17651281,-17.24277521
0.8422,-27.09487442,-17.04200809
0.8423,-27.05362974,-16.85019123
0.8424,-27.06156891,-16.65560229
0.8425,-27.09917713,-16.45094814
0.8426,-27.13885024,-16.23345343
0.8427,-27.15710766,-16.00390987
0.8428,-27.13714184,-15.76484819
0.8429,-27.06834877,-15.53783924
0.843,-26.96965656,-15.33681934
0.8431,-26.86698491,-15.16940478
0.8432,-26.78165096,-15.03781296
0.8433,-26.72909282,-14.94078585
0.8434,-26.72031259,-14.87540023
0.8435,-26.75968358,-14.81942234
0.8436,-26.82307747,-14.77752463
0.8437,-26.88237661,-14.77066289
0.8438,-26.91716856,-14.81200279
0.8439,-26.91371479,-14.88220546
0.844,-26.86374698,-14.95702244
0.8441,-26.78850288,-15.01582622
0.8442,-26.71661656,-15.04089189
0.8443,-26.67193618,-15.01809814
0.8444,-26.67065114,-14.93824356
0.8445,-26.71861311,-14.79797162
0.8446,-26.79071025,-14.59995909
0.8447,-26.85704132,-14.35329893
0.8448,-26.89523736,-14.09621785
0.8449,-26.88849406,-13.87171757
0.845,-26.8249166,-13.70563319
0.8451,-26.72253952,-13.58684169
0.8452,-26.60816258,-13.51534086
0.8453,-26.5054417,-13.48523273
0.8454,-24.04603851,-13.4689563
0.8455,-20.82107503,-13.4448835
0.8456,-17.68474783,-13.33513233
0.8457,-14.74608667,-13.00499444
0.8458,-12.09808931,-12.33885369
0.8459,-9.810524722,-11.29020941
0.846,-7.925910789,-9.862776824
0.8461,-6.442476829,-8.097492239
0.8462,-5.321818861,-6.064603458
0.8463,-4.497988204,-3.856920134
0.8464,-3.887805138,-1.580626453
0.8465,-3.395891195,0.65490755
0.8466,-2.895426127,2.747117584
0.8467,-2.27030275,4.590141604
0.8468,-1.437411495,6.093292562
0.8469,-0.348307914,7.187157925
0.847,1.010171939,7.859268971
0.8471,2.617694081,8.156342447
0.8472,4.425210476,8.154669727
0.8473,6.357347371,7.948045059
0.8474,8.303690666,7.653529908
0.8475,10.1513866,7.418487085
0.8476,11.78711374,7.367787674
0.8477,13.11820066,7.592563467
0.8478,14.09965392,8.145460391
0.8479,14.72737564,9.038928097
0.848,15.0282992,10.24282608
0.8481,15.05596151,11.66959394
0.8482,14.88319265,13.20846881
0.8483,14.59828209,14.74678581
0.8484,14.32401641,16.17846656
0.8485,14.17503038,17.39353282
0.8486,14.23502112,18.29648183
0.8487,14.55454717,18.82117391
0.8488,15.14986483,18.96593104
0.8489,16.00440051,18.76759006
0.849,17.04827565,18.28925529
0.8491,18.18668259,17.61340172
0.8492,19.32007496,16.84273999
0.8493,20.35576765,16.11182945
0.8494,21.19585087,15.54047428
0.8495,21.75860658,15.21579238
0.8496,22.00552228,15.18903892
0.8497,21.93487676,15.4742005
0.8498,21.57241024,16.05022509
0.8499,20.96760523,16.85477497
0.85,20.18733621,17.78474694
0.8501,19.32289438,18.7283532
0.8502,18.49785669,19.58163609
0.8503,17.81654973,20.23706452
0.8504,17.35497569,20.60587048
0.8505,17.15783813,20.64559248
0.8506,17.23752457,20.35388684
0.8507,17.57614854,19.75904534
0.8508,18.10521517,18.9157017
0.8509,18.73321783,17.89768824
0.851,19.36493679,16.80383362
0.8511,19.91225731,15.76474438
0.8512,20.28154081,14.89064674
0.8513,20.40001421,14.26156746
0.8514,20.23511013,13.92369921
0.8515,19.78333701,13.88828126
0.8516,19.06787396,14.13396662
0.8517,18.13456559,14.58686525
0.8518,17.04581335,15.1486078
0.8519,15.88760575,15.71646194
0.852,14.77759687,16.19518613
0.8521,13.81426352,16.48532241
0.8522,13.06849577,16.50493625
0.8523,12.58112163,16.21669893
0.8524,12.3622077,15.62142795
0.8525,12.39322816,14.74852177
0.8526,12.60668264,13.65176973
0.8527,12.91347229,12.40248094
0.8528,13.2218583,11.09568744
0.8529,13.44786459,9.857414593
0.853,13.50220186,8.793034724
0.8531,13.33213984,7.977944261
0.8532,12.90526059,7.454359995
0.8533,12.21615421,7.230941128
0.8534,11.28588079,7.285554687
0.8535,10.15765372,7.54504708
0.8536,8.890810567,7.912940519
0.8537,7.568018384,8.289156369
0.8538,6.303584175,8.581470025
0.8539,5.192852037,8.693425295
0.854,4.304020149,8.545747427
0.8541,3.675846972,8.103163498
0.8542,3.317069148,7.36778495
0.8543,3.204498015,6.369472234
0.8544,3.266166403,5.161660459
0.8545,3.41306062,3.814477972
0.8546,3.558320711,2.420917347
0.8547,3.622576112,1.104251597
0.8548,3.520785581,-0.033227272
0.8549,3.186338133,-0.919080884
0.855,2.591862961,-1.51356917
0.8551,1.739660902,-1.81022625
0.8552,0.656363946,-1.837320319
0.8553,-0.610873219,-1.67411229
0.8554,-1.994945463,-1.418370146
0.8555,-3.406416943,-1.166083694
0.8556,-4.73105025,-1.00476574
