T/s,ref/rad,theta 1/rad,theta 2/rad
9.5092,0,-0.001823321,-0.001792042
9.5093,0,-0.001803807,-0.001784135
9.5094,0,-0.00178396,-0.001777054
9.5095,0,-0.001764356,-0.001770155
9.5096,0,-0.001745545,-0.001762825
9.5097,0,-0.001728004,-0.001754531
9.5098,0,-0.001712236,-0.001744712
9.5099,0,-0.001698325,-0.001733272
9.51,0,-0.001685895,-0.00172064
9.5101,0,-0.001674531,-0.001707289
9.5102,0,-0.001663809,-0.0016937
9.5103,0,-0.001653332,-0.001680326
9.5104,0,-0.001642757,-0.001667557
9.5105,0,-0.001631807,-0.001655709
9.5106,0,-0.001620284,-0.001645004
9.5107,0,-0.001608069,-0.001635578
9.5108,0,-0.00159512,-0.001627476
9.5109,0,-0.001581463,-0.001620667
9.511,0,-0.00156718,-0.001615054
9.5111,0,-0.001552399,-0.00161049
9.5112,0,-0.001537276,-0.001606792
9.5113,0,-0.001521986,-0.00160376
9.5114,0,-0.001506706,-0.001601186
9.5115,0,-0.001491606,-0.001598876
9.5116,0,-0.001476826,-0.001596662
9.5117,0,-0.001462463,-0.001594435
9.5118,0,-0.001448551,-0.001592149
9.5119,0,-0.001435065,-0.001589831
9.512,0,-0.00142193,-0.001587565
9.5121,0,-0.001409042,-0.001585464
9.5122,0,-0.001396296,-0.001583649
9.5123,0,-0.001383593,-0.001582227
9.5124,0,-0.001370858,-0.001581283
9.5125,0,-0.001358041,-0.001580869
9.5126,0,-0.001345126,-0.001581003
9.5127,0,-0.001332134,-0.001581656
9.5128,0,-0.001319129,-0.001582753
9.5129,0,-0.001306203,-0.001584185
9.513,0,-0.001293455,-0.001585837
9.5131,0,-0.001280964,-0.001587615
9.5132,0,-0.001268771,-0.001589469
9.5133,0,-0.001256873,-0.001591402
9.5134,0,-0.001245226,-0.001593462
9.5135,0,-0.001233762,-0.001595722
9.5136,0,-0.001222413,-0.00159826
9.5137,0,-0.001211116,-0.001601144
9.5138,0,-0.001199827,-0.001604422
9.5139,0,-0.001188529,-0.001608113
9.514,0,-0.001177243,-0.001612189
9.5141,0,-0.001166029,-0.00161658
9.5142,0,-0.001154973,-0.001621184
9.5143,0,-0.001144161,-0.001625903
9.5144,0,-0.001133653,-0.001630665
9.5145,0,-0.001123469,-0.001635445
9.5146,0,-0.001113583,-0.001640271
9.5147,0,-0.001103935,-0.001645211
9.5148,0,-0.00109445,-0.001650349
9.5149,0,-0.001085056,-0.001655766
9.515,0,-0.001075692,-0.001661528
9.5151,0,-0.001066322,-0.001667676
9.5152,0,-0.001056942,-0.001674213
9.5153,0,-0.001047592,-0.00168109
9.5154,0,-0.001038351,-0.001688217
9.5155,0,-0.001029311,-0.001695487
9.5156,0,-0.00102055,-0.001702808
9.5157,0,-0.001012111,-0.00171013
9.5158,0,-0.001003992,-0.001717454
9.5159,0,-0.000996152,-0.001724826
9.516,0,-0.000988527,-0.001732318
9.5161,0,-0.000981047,-0.001740009
9.5162,0,-0.00097365,-0.001747968
9.5163,0,-0.00096629,-0.001756246
9.5164,0,-0.000958949,-0.001764863
9.5165,0,-0.00095165,-0.00177379
9.5166,0,-0.000944455,-0.001782955
9.5167,0,-0.000937447,-0.001792263
9.5168,0,-0.000930696,-0.001801632
9.5169,0,-0.000924242,-0.001811014
9.517,0,-0.00091808,-0.001820415
9.5171,0,-0.000912171,-0.001829878
9.5172,0,-0.000906453,-0.001839474
9.5173,0,-0.000900915,-0.001849213
9.5174,0,-0.000895843,-0.001858764
9.5175,0,-0.000891696,-0.001867599
9.5176,0,-0.000888835,-0.001875297
9.5177,0,-0.000887531,-0.001881542
9.5178,0,-0.000887962,-0.001886126
9.5179,0,-0.000890204,-0.001888955
9.518,0,-0.000894233,-0.001890052
9.5181,0,-0.000899931,-0.001889548
9.5182,0,-0.000907095,-0.001887669
9.5183,0,-0.000915466,-0.001884712
9.5184,0,-0.000924748,-0.001881011
9.5185,0,-0.000934636,-0.001876917
9.5186,0,-0.000944834,-0.001872766
9.5187,0,-0.000955066,-0.001868875
9.5188,0,-0.000965091,-0.001865522
9.5189,0,-0.000974719,-0.001862926
9.519,0,-0.000983828,-0.001861227
9.5191,0,-0.000992369,-0.001860482
9.5192,0,-0.001000367,-0.001860665
9.5193,0,-0.001007908,-0.001861677
9.5194,0,-0.001015131,-0.00186336
9.5195,0,-0.001022207,-0.001865517
9.5196,0,-0.001029326,-0.00186793
9.5197,0,-0.001036674,-0.001870384
9.5198,0,-0.00104441,-0.001872695
9.5199,0,-0.001052647,-0.00187473
9.52,0,-0.001061449,-0.001876415
9.5201,0,-0.001070829,-0.00187773
9.5202,0,-0.001080775,-0.00187869
9.5203,0,-0.001091265,-0.001879316
9.5204,0,-0.001102282,-0.001879626
9.5205,0,-0.001113813,-0.001879636
9.5206,0,-0.001125842,-0.001879361
9.5207,0,-0.001138348,-0.001878826
9.5208,0,-0.001151301,-0.001878061
9.5209,0,-0.001164672,-0.001877098
9.521,0,-0.001178446,-0.001875954
9.5211,0,-0.001192631,-0.001874617
9.5212,0,-0.00120726,-0.001873046
9.5213,0,-0.001222395,-0.001871171
9.5214,0,-0.00123811,-0.001868904
9.5215,0,-0.001254472,-0.001866169
9.5216,0,-0.001271526,-0.001862909
9.5217,0,-0.001289284,-0.001859114
9.5218,0,-0.001307713,-0.001854814
9.5219,0,-0.001326752,-0.001850079
9.522,0,-0.001346324,-0.001844994
9.5221,0,-0.001366354,-0.001839643
9.5222,0,-0.001386777,-0.001834099
9.5223,0,-0.001407548,-0.001828411
9.5224,0,-0.001428648,-0.001822601
9.5225,0,-0.001450085,-0.001816659
9.5226,0,-0.00147189,-0.001810548
9.5227,0,-0.001493792,-0.001804574
9.5228,0,-0.001515169,-0.001799438
9.5229,0,-0.001535421,-0.001795813
9.523,0,-0.001554128,-0.001794167
9.5231,0,-0.001571071,-0.001794738
9.5232,0,-0.001586233,-0.001797533
9.5233,0,-0.00159978,-0.001802349
9.5234,0,-0.001612022,-0.001808819
9.5235,0,-0.001623367,-0.001816467
9.5236,0,-0.001634262,-0.001824769
9.5237,0,-0.00164515,-0.00183321
9.5238,0,-0.001656415,-0.001841337
9.5239,0,-0.001668344,-0.001848815
9.524,0,-0.001681088,-0.00185546
9.5241,0,-0.001694653,-0.001861256
9.5242,0,-0.001708903,-0.001866348
9.5243,0,-0.001723583,-0.00187102
9.5244,0,-0.00173837,-0.001875627
9.5245,0,-0.001752942,-0.001880531
9.5246,0,-0.001767027,-0.001886033
9.5247,0,-0.001780446,-0.001892328
9.5248,0,-0.001793137,-0.001899478
9.5249,0,-0.001805156,-0.001907412
9.525,0,-0.00181666,-0.001915941
9.5251,0,-0.001827877,-0.001924798
9.5252,0,-0.001839072,-0.001933673
9.5253,0,-0.001850509,-0.001942256
9.5254,0,-0.001862414,-0.001950278
9.5255,0,-0.001874933,-0.001957566
9.5256,0,-0.001888107,-0.001964063
9.5257,0,-0.001901864,-0.001969843
9.5258,0,-0.001916038,-0.001975086
9.5259,0,-0.001930399,-0.001980045
9.526,0,-0.001944684,-0.00198501
9.5261,0,-0.001958639,-0.001990262
9.5262,0,-0.001972062,-0.001996021
9.5263,0,-0.001984838,-0.002002411
9.5264,0,-0.001996953,-0.002009436
9.5265,0,-0.002008491,-0.002016992
9.5266,0,-0.002019617,-0.002024881
9.5267,0,-0.002030543,-0.002032852
9.5268,0,-0.002041494,-0.002040638
9.5269,0,-0.002052662,-0.002048014
9.527,0,-0.002064164,-0.002054832
9.5271,0,-0.00207603,-0.002061053
9.5272,0,-0.002088197,-0.002066738
9.5273,0,-0.002100531,-0.002072032
9.5274,0,-0.002112848,-0.002077135
9.5275,0,-0.002124945,-0.00208227
9.5276,0,-0.002136628,-0.002087648
9.5277,0,-0.002147757,-0.002093421
9.5278,0,-0.002158267,-0.002099654
9.5279,0,-0.002168181,-0.002106311
9.528,0,-0.0021776,-0.002113267
9.5281,0,-0.002186684,-0.002120331
9.5282,0,-0.002195624,-0.002127276
9.5283,0,-0.002204616,-0.002133871
9.5284,0,-0.002213826,-0.002139917
9.5285,0,-0.00222335,-0.002145294
9.5286,0,-0.002233201,-0.002149981
9.5287,0,-0.0022433,-0.002154058
9.5288,0,-0.002253502,-0.002157681
9.5289,0,-0.002263617,-0.002161059
9.529,0,-0.002273437,-0.002164422
9.5291,0,-0.002282771,-0.002167978
9.5292,0,-0.002291483,-0.002171875
9.5293,0,-0.002299517,-0.002176169
9.5294,0,-0.002306902,-0.002180817
9.5295,0,-0.002313744,-0.002185691
9.5296,0,-0.002320201,-0.002190604
9.5297,0,-0.002326459,-0.002195335
9.5298,0,-0.002332712,-0.002199657
9.5299,0,-0.002339125,-0.002203372
9.53,0,-0.002345807,-0.002206348
9.5301,0,-0.002352788,-0.002208545
9.5302,0,-0.002360011,-0.002210022
9.5303,0,-0.002367347,-0.002210916
9.5304,0,-0.002374619,-0.002211424
9.5305,0,-0.002381624,-0.00221177
9.5306,0,-0.002388156,-0.002212181
9.5307,0,-0.002394044,-0.002212848
9.5308,0,-0.002399179,-0.002213887
9.5309,0,-0.002403539,-0.002215317
9.531,0,-0.002407189,-0.002217056
9.5311,0,-0.002410263,-0.002218948
9.5312,0,-0.002412939,-0.002220782
9.5313,0,-0.002415417,-0.002222326
9.5314,0,-0.002417891,-0.00222335
9.5315,0,-0.002420525,-0.002223664
9.5316,0,-0.002423418,-0.002223149
9.5317,0,-0.002426585,-0.002221784
9.5318,0,-0.002429957,-0.00221964
9.5319,0,-0.002433397,-0.002216871
9.532,0,-0.002436717,-0.002213687
9.5321,0,-0.002439693,-0.002210338
9.5322,0,-0.002442096,-0.00220708
9.5323,0,-0.002443718,-0.002204149
9.5324,0,-0.002444397,-0.002201725
9.5325,0,-0.00244404,-0.00219991
9.5326,0,-0.002442639,-0.00219871
9.5327,0,-0.002440272,-0.002198032
9.5328,0,-0.0024371,-0.002197687
9.5329,0,-0.002433356,-0.002197408
9.533,0,-0.002429319,-0.002196874
9.5331,0,-0.002425273,-0.002195757
9.5332,0,-0.002421464,-0.002193776
9.5333,0,-0.002418057,-0.002190742
9.5334,0,-0.002415113,-0.002186584
9.5335,0,-0.002412587,-0.002181353
9.5336,0,-0.002410336,-0.002175215
9.5337,0,-0.002408133,-0.002168428
9.5338,0,-0.002405701,-0.00216131
9.5339,0,-0.002402751,-0.002154194
9.534,0,-0.002399028,-0.002147372
9.5341,0,-0.002394345,-0.002141062
9.5342,0,-0.002388605,-0.002135379
9.5343,0,-0.002381812,-0.002130322
9.5344,0,-0.00237407,-0.002125777
9.5345,0,-0.002365576,-0.002121526
9.5346,0,-0.002356595,-0.00211727
9.5347,0,-0.002347435,-0.002112665
9.5348,0,-0.002338415,-0.002107353
9.5349,0,-0.002329829,-0.002101004
9.535,0,-0.002321914,-0.002093356
9.5351,0,-0.002314812,-0.002084255
9.5352,0,-0.002308545,-0.002073681
9.5353,0,-0.002303011,-0.002061759
9.5354,0,-0.002297986,-0.002048753
9.5355,0,-0.002293149,-0.002035035
9.5356,0,-0.002288122,-0.002021048
9.5357,0,-0.0022825,-0.002007259
9.5358,0,-0.002275902,-0.001994114
9.5359,0,-0.002268008,-0.001981987
9.536,0,-0.002258599,-0.001971136
9.5361,0,-0.002247598,-0.001961659
9.5362,0,-0.002235078,-0.001953482
9.5363,0,-0.002221264,-0.001946357
9.5364,0,-0.002206504,-0.001939898
9.5365,0,-0.00219123,-0.001933622
9.5366,0,-0.002175913,-0.001927001
9.5367,0,-0.002161018,-0.001919517
9.5368,0,-0.002146952,-0.001910714
9.5369,0,-0.002134027,-0.00190025
9.537,0,-0.002122411,-0.001887944
9.5371,0,-0.002112106,-0.001873804
9.5372,0,-0.002102946,-0.001858032
9.5373,0,-0.002094616,-0.001841001
9.5374,0,-0.002086686,-0.001823213
9.5375,0,-0.002078664,-0.001805241
9.5376,0,-0.002070044,-0.001787675
9.5377,0,-0.002060361,-0.001771059
9.5378,0,-0.002049237,-0.001755839
9.5379,0,-0.002036429,-0.001742302
9.538,0,-0.002021869,-0.001730541
9.5381,0,-0.002005673,-0.001720435
9.5382,0,-0.001988128,-0.001711671
9.5383,0,-0.001969659,-0.001703775
9.5384,0,-0.001950782,-0.001696176
9.5385,0,-0.001932044,-0.001688259
9.5386,0,-0.001913972,-0.001679438
9.5387,0,-0.00189701,-0.001669222
9.5388,0,-0.001881454,-0.001657286
9.5389,0,-0.001867414,-0.00164352
9.539,0,-0.001854804,-0.001628036
9.5391,0,-0.001843361,-0.001611152
9.5392,0,-0.001832678,-0.001593346
9.5393,0,-0.001822258,-0.001575203
9.5394,0,-0.001811567,-0.001557345
9.5395,0,-0.001800093,-0.001540374
9.5396,0,-0.0017874,-0.001524804
9.5397,0,-0.001773177,-0.001511004
9.5398,0,-0.001757286,-0.001499149
9.5399,0,-0.001739779,-0.001489193
9.54,0,-0.001720896,-0.001480879
9.5401,0,-0.001701034,-0.001473769
9.5402,0,-0.001680701,-0.001467298
9.5403,0,-0.001660465,-0.001460834
9.5404,0,-0.001640887,-0.001453751
9.5405,0,-0.001622476,-0.001445486
9.5406,0,-0.001605627,-0.0014356
9.5407,0,-0.001590583,-0.001423833
9.5408,0,-0.001577399,-0.001410137
9.5409,0,-0.001565938,-0.001394682
9.541,0,-0.001555886,-0.001377841
9.5411,0,-0.00154679,-0.001360146
9.5412,0,-0.001538109,-0.001342228
9.5413,0,-0.001529277,-0.001324748
9.5414,0,-0.00151977,-0.001308317
9.5415,0,-0.00150917,-0.001293425
9.5416,0,-0.001497222,-0.001280379
9.5417,0,-0.001483863,-0.001269266
9.5418,0,-0.001469224,-0.001259949
9.5419,0,-0.001453612,-0.001252094
9.542,0,-0.001437467,-0.001245212
9.5421,0,-0.00142131,-0.001238724
9.5422,0,-0.001405686,-0.00123202
9.5423,0,-0.001391098,-0.001224545
9.5424,0,-0.00137781,-0.001216005
9.5425,0,-0.001365557,-0.001206714
9.5426,0,-0.001353762,-0.001197335
9.5427,0,-0.001341869,-0.001188508
9.5428,0,-0.001329379,-0.001180808
9.5429,0,-0.001315999,-0.001174576
9.543,0,-0.001301834,-0.001169691
9.5431,0,-0.001287207,-0.001165787
9.5432,0,-0.001272419,-0.001162519
9.5433,0,-0.001257749,-0.001159568
9.5434,0,-0.001243439,-0.001156657
9.5435,0,-0.001229685,-0.001153561
9.5436,0,-0.001216626,-0.00115012
9.5437,0,-0.001204329,-0.001146258
9.5438,0,-0.001192781,-0.001141986
9.5439,0,-0.00118191,-0.001137388
9.544,0,-0.001171604,-0.00113259
9.5441,0,-0.001161735,-0.001127735
9.5442,0,-0.001152173,-0.001122972
9.5443,0,-0.001142801,-0.001118434
9.5444,0,-0.001133517,-0.001114233
9.5445,0,-0.001124247,-0.001110454
9.5446,0,-0.001114942,-0.001107151
9.5447,0,-0.001105578,-0.001104347
9.5448,0,-0.001096156,-0.00110204
9.5449,0,-0.001086698,-0.001100201
9.545,0,-0.001077242,-0.001098783
9.5451,0,-0.001067838,-0.001097728
9.5452,0,-0.00105853,-0.001096979
9.5453,0,-0.001049345,-0.001096505
9.5454,0,-0.001040283,-0.001096301
9.5455,0,-0.001031327,-0.001096384
9.5456,0,-0.001022456,-0.001096775
9.5457,0,-0.001013651,-0.001097495
9.5458,0,-0.001004899,-0.001098556
9.5459,0,-0.000996201,-0.001099958
9.546,0,-0.000987565,-0.001101687
9.5461,0,-0.000979013,-0.001103718
9.5462,0,-0.000970574,-0.001106015
9.5463,0,-0.000962286,-0.001108534
9.5464,0,-0.000954181,-0.001111234
9.5465,0,-0.000946279,-0.001114092
9.5466,0,-0.000938569,-0.001117117
9.5467,0,-0.000931005,-0.00112036
9.5468,0,-0.000923523,-0.001123892
9.5469,0,-0.000916068,-0.001127772
9.547,0,-0.000908621,-0.001132022
9.5471,0,-0.000901201,-0.001136619
9.5472,0,-0.000893857,-0.001141506
9.5473,0,-0.000886653,-0.001146607
9.5474,0,-0.000879663,-0.001151839
9.5475,0,-0.000872948,-0.001157128
9.5476,0,-0.00086654,-0.001162437
9.5477,0,-0.000860429,-0.001167776
9.5478,0,-0.000854569,-0.001173198
9.5479,0,-0.000848889,-0.001178781
9.548,0,-0.000843315,-0.001184608
9.5481,0,-0.000837781,-0.001190752
9.5482,0,-0.000832248,-0.001197259
9.5483,0,-0.000826714,-0.001204128
9.5484,0,-0.000821225,-0.001211305
9.5485,0,-0.000815863,-0.001218696
9.5486,0,-0.000810718,-0.001226196
9.5487,0,-0.000805905,-0.001233672
9.5488,0,-0.000801737,-0.001240762
9.5489,0,-0.000798604,-0.001247017
9.549,0,-0.000796745,-0.00125216
9.5491,0,-0.000796266,-0.001256065
9.5492,0,-0.000797149,-0.001258744
9.5493,0,-0.000799279,-0.001260327
9.5494,0,-0.000802467,-0.001261026
9.5495,0,-0.000806479,-0.001261101
9.5496,0,-0.000811068,-0.001260834
9.5497,0,-0.000815996,-0.001260495
9.5498,0,-0.000821059,-0.001260316
9.5499,0,-0.000826112,-0.001260459
9.55,0,-0.000831092,-0.001260999
9.5501,0,-0.00083601,-0.001261922
9.5502,0,-0.000840941,-0.001263144
9.5503,0,-0.000845997,-0.001264537
9.5504,0,-0.000851309,-0.00126595
9.5505,0,-0.00085701,-0.001267234
9.5506,0,-0.000863217,-0.001268251
9.5507,0,-0.000870024,-0.001268894
9.5508,0,-0.000877492,-0.00126909
9.5509,0,-0.000885649,-0.001268808
9.551,0,-0.000894488,-0.001268051
9.5511,0,-0.000903974,-0.001266858
9.5512,0,-0.000914056,-0.001265283
9.5513,0,-0.000924683,-0.001263382
9.5514,0,-0.000935814,-0.001261199
9.5515,0,-0.000947421,-0.001258763
9.5516,0,-0.000959501,-0.001256076
9.5517,0,-0.000972074,-0.001253115
9.5518,0,-0.000985177,-0.001249836
9.5519,0,-0.000998845,-0.001246195
9.552,0,-0.001013103,-0.001242166
9.5521,0,-0.001027951,-0.001237745
9.5522,0,-0.001043365,-0.001232959
9.5523,0,-0.001059294,-0.001227863
9.5524,0,-0.001075676,-0.001222525
9.5525,0,-0.001092455,-0.001217009
9.5526,0,-0.00110959,-0.00121136
9.5527,0,-0.001127067,-0.001205592
9.5528,0,-0.001144905,-0.001199681
9.5529,0,-0.001162874,-0.001193887
9.553,0,-0.001180434,-0.001188817
9.5531,0,-0.001197065,-0.001185055
9.5532,0,-0.001212411,-0.001182995
9.5533,0,-0.001226286,-0.001182839
9.5534,0,-0.001238662,-0.001184608
9.5535,0,-0.001249647,-0.001188167
9.5536,0,-0.001259461,-0.001193254
9.5537,0,-0.001268405,-0.001199513
9.5538,0,-0.001276827,-0.00120654
9.5539,0,-0.001285077,-0.001213921
9.554,0,-0.00129348,-0.001221281
9.5541,0,-0.001302288,-0.001228319
9.5542,0,-0.001311661,-0.001234847
9.5543,0,-0.001321642,-0.001240807
9.5544,0,-0.001332166,-0.001246267
9.5545,0,-0.001343082,-0.001251389
9.5546,0,-0.001354183,-0.001256403
9.5547,0,-0.001365237,-0.001261567
9.5548,0,-0.001376026,-0.001267119
9.5549,0,-0.001386392,-0.001273234
9.555,0,-0.001396261,-0.001279986
9.5551,0,-0.001405655,-0.001287341
9.5552,0,-0.001414686,-0.001295166
9.5553,0,-0.001423525,-0.001303255
9.5554,0,-0.001432382,-0.001311361
9.5555,0,-0.001441469,-0.001319233
9.5556,0,-0.001450972,-0.001326651
9.5557,0,-0.001461017,-0.001333459
9.5558,0,-0.001471645,-0.001339602
9.5559,0,-0.001482802,-0.001345135
9.556,0,-0.001494343,-0.001350209
9.5561,0,-0.001506065,-0.001355049
9.5562,0,-0.001517744,-0.0013599
9.5563,0,-0.001529171,-0.001364991
9.5564,0,-0.001540197,-0.001370483
9.5565,0,-0.001550748,-0.001376449
9.5566,0,-0.001560842,-0.001382861
9.5567,0,-0.00157057,-0.001389605
9.5568,0,-0.001580075,-0.00139651
9.5569,0,-0.001589521,-0.001403378
9.557,0,-0.001599064,-0.001410023
9.5571,0,-0.001608814,-0.001416309
9.5572,0,-0.001618814,-0.001422176
9.5573,0,-0.001629032,-0.001427654
9.5574,0,-0.001639367,-0.001432846
9.5575,0,-0.001649684,-0.001437898
9.5576,0,-0.00165983,-0.001442973
9.5577,0,-0.001669663,-0.001448225
9.5578,0,-0.001679068,-0.001453773
9.5579,0,-0.001687977,-0.001459686
9.558,0,-0.001696387,-0.001465955
9.5581,0,-0.001704365,-0.001472493
9.5582,0,-0.001712036,-0.001479148
9.5583,0,-0.001719561,-0.001485724
9.5584,0,-0.001727106,-0.001492022
9.5585,0,-0.001734804,-0.001497881
9.5586,0,-0.001742725,-0.001503209
9.5587,0,-0.00175086,-0.001508004
9.5588,0,-0.001759134,-0.001512346
9.5589,0,-0.001767418,-0.00151637
9.559,0,-0.001775554,-0.001520246
9.5591,0,-0.001783379,-0.001524151
9.5592,0,-0.001790763,-0.001528223
9.5593,0,-0.001797631,-0.001532538
9.5594,0,-0.001803978,-0.001537092
9.5595,0,-0.001809859,-0.001541815
9.5596,0,-0.001815369,-0.001546587
9.5597,0,-0.001820635,-0.001551255
9.5598,0,-0.001825798,-0.00155565
9.5599,0,-0.001830991,-0.001559611
9.56,0,-0.001836322,-0.001563003
9.5601,0,-0.001841856,-0.001565746
9.5602,0,-0.001847589,-0.001567833
9.5603,0,-0.001853454,-0.001569333
9.5604,0,-0.001859327,-0.001570379
9.5605,0,-0.001865046,-0.001571145
9.5606,0,-0.001870438,-0.001571821
9.5607,0,-0.001875342,-0.001572584
9.5608,0,-0.001879641,-0.001573556
9.5609,0,-0.001883292,-0.001574779
9.561,0,-0.001886325,-0.001576214
9.5611,0,-0.00188883,-0.001577747
9.5612,0,-0.001890946,-0.001579216
9.5613,0,-0.001892832,-0.00158043
9.5614,0,-0.001894652,-0.001581196
9.5615,0,-0.001896542,-0.001581353
9.5616,0,-0.001898574,-0.001580812
9.5617,0,-0.001900747,-0.001579569
9.5618,0,-0.001902985,-0.001577705
9.5619,0,-0.001905157,-0.001575362
9.562,0,-0.001907099,-0.001572725
9.5621,0,-0.001908632,-0.001569993
9.5622,0,-0.001909583,-0.001567358
9.5623,0,-0.001909809,-0.001564977
9.5624,0,-0.001909216,-0.001562954
9.5625,0,-0.001907774,-0.001561318
9.5626,0,-0.001905519,-0.001560026
9.5627,0,-0.001902549,-0.001558957
9.5628,0,-0.001899021,-0.001557932
9.5629,0,-0.001895135,-0.001556716
9.563,0,-0.001891118,-0.001555046
9.5631,0,-0.0018872,-0.00155266
9.5632,0,-0.00188358,-0.001549324
9.5633,0,-0.001880404,-0.001544872
9.5634,0,-0.001877734,-0.00153923
9.5635,0,-0.001875538,-0.001532431
9.5636,0,-0.001873688,-0.001524621
9.5637,0,-0.001871967,-0.001516046
9.5638,0,-0.001870102,-0.001507018
9.5639,0,-0.001867802,-0.001497868
9.564,0,-0.0018648,-0.001488901
9.5641,0,-0.001860887,-0.001480359
9.5642,0,-0.001855928,-0.001472396
9.5643,0,-0.001849886,-0.001465059
9.5644,0,-0.001842824,-0.00145828
9.5645,0,-0.001834896,-0.001451886
9.5646,0,-0.001826339,-0.001445612
9.5647,0,-0.001817441,-0.001439133
9.5648,0,-0.001808514,-0.001432101
9.5649,0,-0.001799849,-0.001424185
9.565,0,-0.001791677,-0.001415133
9.5651,0,-0.001784126,-0.001404802
9.5652,0,-0.001777211,-0.001393187
9.5653,0,-0.001770821,-0.00138042
9.5654,0,-0.001764738,-0.001366758
9.5655,0,-0.001758659,-0.001352556
9.5656,0,-0.001752231,-0.001338227
9.5657,0,-0.001745089,-0.001324198
9.5658,0,-0.001736891,-0.001310868
9.5659,0,-0.001727367,-0.001298555
9.566,0,-0.001716357,-0.001287455
9.5661,0,-0.00170384,-0.001277599
9.5662,0,-0.001689942,-0.001268856
9.5663,0,-0.001674925,-0.001260938
9.5664,0,-0.001659156,-0.001253437
9.5665,0,-0.001643067,-0.001245873
9.5666,0,-0.00162711,-0.00123774
9.5667,0,-0.001611713,-0.001228564
9.5668,0,-0.001597238,-0.001217945
9.5669,0,-0.001583933,-0.001205611
9.567,0,-0.001571903,-0.001191457
9.5671,0,-0.001561086,-0.001175567
9.5672,0,-0.001551258,-0.001158208
9.5673,0,-0.001542063,-0.001139802
9.5674,0,-0.001533052,-0.001120876
9.5675,0,-0.001523732,-0.001102005
9.5676,0,-0.001513617,-0.001083759
9.5677,0,-0.001502279,-0.00106664
9.5678,0,-0.001489396,-0.001051031
9.5679,0,-0.001474802,-0.001037137
9.568,0,-0.001458507,-0.001024959
9.5681,0,-0.001440704,-0.001014293
9.5682,0,-0.001421743,-0.001004754
9.5683,0,-0.001402092,-0.000995823
9.5684,0,-0.001382283,-0.00098691
9.5685,0,-0.001362858,-0.00097741
9.5686,0,-0.001344315,-0.000966769
9.5687,0,-0.001327062,-0.000954541
9.5688,0,-0.001311363,-0.000940436
9.5689,0,-0.00129731,-0.00092437
9.569,0,-0.001284799,-0.000906474
9.5691,0,-0.00127355,-0.000887085
9.5692,0,-0.001263141,-0.000866701
9.5693,0,-0.001253053,-0.00084593
9.5694,0,-0.00124273,-0.000825424
9.5695,0,-0.001231637,-0.000805809
9.5696,0,-0.001219312,-0.000787629
9.5697,0,-0.001205417,-0.000771284
9.5698,0,-0.001189788,-0.00075698
9.5699,0,-0.001172452,-0.0007447
9.57,0,-0.001153633,-0.000734207
9.5701,0,-0.001133718,-0.000725071
9.5702,0,-0.00111322,-0.000716727
9.5703,0,-0.001092714,-0.000708531
9.5704,0,-0.001072777,-0.000699842
9.5705,0,-0.001053914,-0.000690099
9.5706,0,-0.001036495,-0.000678896
9.5707,0,-0.001020711,-0.000666033
9.5708,0,-0.001006546,-0.000651543
9.5709,0,-0.000993798,-0.000635676
9.571,0,-0.000982102,-0.000618863
9.5711,0,-0.000970987,-0.000601661
9.5712,0,-0.000959924,-0.00058469
9.5713,0,-0.00094839,-0.000568563
9.5714,0,-0.000935921,-0.000553827
9.5715,0,-0.00092216,-0.000540904
9.5716,0,-0.000906911,-0.000530037
9.5717,0,-0.000890161,-0.000521254
9.5718,0,-0.00087209,-0.000514366
9.5719,0,-0.000853048,-0.000508988
9.572,0,-0.000833516,-0.000504586
9.5721,0,-0.000814051,-0.00050054
9.5722,0,-0.00079523,-0.000496205
9.5723,0,-0.000777506,-0.000491077
9.5724,0,-0.000760769,-0.000485291
9.5725,0,-0.000744608,-0.000479317
9.5726,0,-0.000728889,-0.000473308
9.5727,0,-0.000713608,-0.000467267
9.5728,0,-0.000698731,-0.000461233
9.5729,0,-0.000684209,-0.000455258
9.573,0,-0.000669991,-0.0004494
9.5731,0,-0.000656029,-0.000443712
9.5732,0,-0.000642281,-0.000438238
9.5733,0,-0.000628717,-0.000433012
9.5734,0,-0.000615318,-0.000428053
9.5735,0,-0.000602076,-0.000423367
9.5736,0,-0.000588993,-0.000418949
9.5737,0,-0.00057608,-0.000414783
9.5738,0,-0.000563358,-0.000410844
9.5739,0,-0.000550843,-0.000407107
9.574,0,-0.000538541,-0.000403564
9.5741,0,-0.000526429,-0.000400237
9.5742,0,-0.000514453,-0.000397184
9.5743,0,-0.000502539,-0.000394488
9.5744,0,-0.00049062,-0.000392222
9.5745,0,-0.000478662,-0.000390422
9.5746,0,-0.000466675,-0.000389076
9.5747,0,-0.000454701,-0.000388132
9.5748,0,-0.000442806,-0.000387512
9.5749,0,-0.000431071,-0.000387124
9.575,0,-0.000419574,-0.000386876
9.5751,0,-0.000408382,-0.000386689
9.5752,0,-0.000397526,-0.000386525
9.5753,0,-0.000386994,-0.000386398
9.5754,0,-0.000376733,-0.000386364
9.5755,0,-0.00036667,-0.000386506
9.5756,0,-0.000356726,-0.000386912
9.5757,0,-0.000346833,-0.000387659
9.5758,0,-0.000336937,-0.000388807
9.5759,0,-0.000327005,-0.000390389
